,T_remainpop,T_commuterpop,commercial_facility_count,subwayst_count,busst_count,분기당_매출_금액,2340대_매출금액,영업기간/서울평균,폐업기간/서울평균
1000463,739,91,7,0,1,5.46611325,0.00105811,1.25,1.22
1000465,1037,441,2,0,1,488.9506151,0.14053737,0.68,0.96
1000466,1388,405,10,0,5,88.66685992,0.02354577,0.86,0.92
1000467,1306,1207,17,0,6,39.80075883,0.00863447,0.91,0.92
1000468,926,1378,16,0,1,471.8359818,0.13196852,0.8,0.97
1000469,1924,1172,27,0,1,579.2524984,0.1527536,0.72,0.87
1000470,780,464,14,0,0,911.9334496,0.27272551,0.35,0.72
1000471,638,78,9,0,0,430.6284178,0.07820848,0.87,0.91
1000472,1838,483,17,0,1,111.2916271,0.02217424,1.04,1.12
1000473,650,674,2,0,2,210.611917,0.04083289,0.94,1
1000474,1993,1190,10,0,3,35.4697695,0.00787959,1.12,1.12
1000475,1523,144,8,0,1,252.7317078,0.05183405,0.88,0.86
1000476,3342,282,10,0,1,92.5670255,0.02696388,0.66,0.85
1000477,2429,806,7,0,1,951.9418018,0.15607082,0.66,0.98
1000478,1709,91,8,0,2,16.047551,0.00430924,0.87,1.11
1000479,4104,619,16,0,6,95.7082645,0.02183158,0.97,0.98
1000480,5377,1908,14,1,6,246.9968407,0.05107979,0.92,0.94
1000481,2836,1114,17,0,3,171.7516429,0.03517795,0.93,1.02
1000482,2381,554,9,0,0,87.87539957,0.02060525,1.02,0.94
1000483,922,243,7,0,1,280.8637754,0.08204742,0.51,0.56
1000484,2715,855,7,0,2,107.7045313,0.03323734,0.92,0.93
1000485,806,338,2,0,2,443.9922743,0.12519436,0.6,0.94
1000487,2030,1467,8,0,2,201.0954496,0.04752886,0.94,1.06
1000488,1529,197,19,0,4,259.8029223,0.06339058,0.79,0.9
1000489,106,59,3,0,0,0,0,1.16,1.85
1000491,596,2761,7,0,0,575.1335731,0.1574285,0.81,0.97
1000492,2026,544,7,0,0,424.3904773,0.11486145,0.69,0.93
1000493,972,676,15,0,2,430.9617516,0.11699969,0.77,0.8
1000494,377,989,19,0,3,319.4677988,0.09283876,0.57,0.81
1000495,630,78,7,0,1,363.5976245,0.1037686,0.59,0.74
1000496,1330,257,6,0,1,175.3549919,0.0497557,0.68,0.94
1000497,1509,1102,15,0,6,698.8055195,0.2022182,0.69,0.79
1000498,1726,421,17,0,1,150.1658581,0.04003517,0.84,0.94
1000499,1839,1538,28,1,4,87.46985662,0.02215603,0.85,0.9
1000500,1180,284,22,0,3,311.9721549,0.08697718,0.78,0.87
1000501,2299,309,13,0,9,123.8705784,0.03508991,0.85,0.92
1000502,3080,461,9,0,2,161.7748779,0.03921275,0.83,1.09
1000503,1465,759,10,0,2,20.77542488,0.00610233,0.86,0.85
1000504,1324,939,17,0,5,200.8979384,0.0476623,0.87,0.93
1000505,3691,431,10,0,0,298.5459404,0.0328949,0.86,0.99
1000506,2108,243,12,0,3,63.8069065,0.01667697,1.14,1.13
1000508,3275,543,6,0,1,236.7498308,0.05348786,0.98,0.87
1000509,3585,610,9,0,1,104.195423,0.02296491,1.1,0.88
1000510,3808,313,13,0,1,26.73599475,0.00477546,0.97,0.85
1000511,3585,211,11,0,2,7.20112125,0.00147012,1.15,0.91
1000512,3595,179,9,0,1,7.082439,0.00135629,0.97,1.04
1000513,2332,122,14,0,1,338.454111,0.07599644,1.15,0.93
1000514,2036,282,2,0,1,51.7689765,0.0135182,0.9,0.98
1000515,4586,165,11,0,2,67.5002815,0.01770864,1.01,0.98
1000517,1832,328,8,0,0,68.1025295,0.01430507,0.73,1.02
1000518,1633,797,10,0,0,198.3169217,0.03861099,0.86,0.98
1000519,2214,335,23,0,2,201.2318356,0.04656332,0.88,0.91
1000520,930,184,12,0,3,102.9367703,0.02127888,0.9,0.94
1000521,2283,351,16,0,2,295.5516905,0.06517,0.91,0.86
1000522,3362,768,7,0,3,235.949601,0.045866,0.9,0.89
1000523,2747,190,12,0,2,32.83822558,0.00707485,0.94,0.88
1000524,1117,346,4,0,2,2.257246,0.00051438,1.08,1.05
1000525,2353,157,7,0,0,17.41473075,0.00484271,0.92,0.83
1000526,2850,131,13,0,0,57.35879312,0.01267776,0.93,1.03
1000528,2052,171,7,0,0,7.9988025,0.00170133,0.81,0.95
1000529,3700,75,5,0,2,10.936415,0.00243103,0.95,0.81
1000530,1314,317,6,0,2,9.29620312,0.00181208,1,0.81
1000531,1991,386,3,0,0,246.4430485,0.04943335,0.94,0.97
1000532,2173,645,8,0,3,56.19475033,0.00897698,0.85,0.94
1000533,2387,582,22,0,1,141.7123077,0.02869629,0.99,0.92
1000534,5660,357,16,0,2,394.3537998,0.08903238,0.94,1
1000535,1902,47,10,0,1,36.199354,0.00944235,1.07,1.28
1000536,4420,401,6,0,1,17.354651,0.00346294,0.94,0.9
1000537,3541,220,3,0,1,46.14206262,0.01286989,0.89,0.92
1000539,3962,120,20,0,1,15.47918025,0.00347148,0.97,0.94
1000540,787,109,14,0,2,256.9057008,0.06213236,0.99,0.95
1000541,3292,472,10,0,1,105.7862066,0.02004569,1.02,0.86
1000542,1773,97,5,0,1,38.4622975,0.00934929,1.24,1.06
1000543,1096,145,11,0,3,99.39961758,0.02221311,1.02,0.85
1000544,924,133,11,0,1,40.18350075,0.00926313,1.03,0.92
1000545,2127,1386,20,0,2,30.13727075,0.00708351,1.28,1
1000547,4164,283,9,0,1,146.1514665,0.03556568,1.01,0.99
1000549,3147,245,16,0,1,71.85328758,0.01630741,1.06,0.8
1000550,3198,351,11,0,2,18.30412375,0.00441211,1.02,0.97
1000551,1528,421,11,0,3,143.9654176,0.03096878,0.97,1.05
1000552,3121,168,9,0,0,17.26365225,0.00432393,1,0.9
1000553,2935,270,4,0,0,17.53550625,0.00489544,0.9,0.91
1000554,5480,261,12,0,2,21.04570442,0.00530387,0.98,0.83
1000556,6738,676,20,0,5,59.82307612,0.01505586,0.83,0.89
1000557,3085,384,9,0,4,34.51931775,0.00927333,0.92,0.88
1000558,3931,280,2,0,0,15.75858012,0.00409815,0.9,0.94
1000559,890,101,13,0,4,248.4976479,0.05423608,0.78,0.92
1000560,2631,243,4,0,0,28.97793425,0.00570382,0.79,0.84
1000561,4280,327,20,0,3,87.73429125,0.02201956,0.84,0.9
1000562,3812,207,6,0,2,9.739826,0.00246837,0.77,0.97
1000563,2211,182,36,0,2,61.62419642,0.01729348,0.92,0.94
1000564,3141,360,12,0,0,61.15098,0.01243913,0.83,0.92
1000566,3327,214,17,0,8,267.0116062,0.05972136,0.92,0.86
1000567,3812,857,24,0,2,50.12614325,0.01245002,1.19,0.98
1000569,2931,245,8,0,0,66.58784258,0.01433461,0.85,0.89
1000570,3027,120,5,0,2,51.61574225,0.01479762,0.81,0.94
1000571,4040,333,12,0,9,12.73183625,0.00345875,0.78,0.9
1000573,1964,221,12,0,2,139.4120248,0.03376338,0.91,0.9
1000574,387,92,7,0,2,127.5091405,0.02642758,0.84,0.94
1000575,1090,514,5,0,2,172.9776444,0.02943514,0.96,0.91
1000576,1934,900,4,0,0,91.118467,0.00554437,0.87,1.01
1000577,2178,654,13,0,1,134.118434,0.03647108,0.91,1.01
1000578,3138,1037,11,0,1,72.37475,0.01572462,1.03,1.02
1000579,2021,547,2,0,0,226.7294949,0.06177192,0.82,0.98
1000580,3110,276,26,1,3,101.3510052,0.0250572,0.98,0.86
1000582,4197,189,13,0,0,61.66898525,0.01707738,1,0.95
1000583,3913,307,8,0,2,26.3421015,0.00666406,0.94,0.8
1000585,3293,313,12,0,2,148.9220883,0.03249783,1,0.83
1000586,2027,239,2,0,1,70.84757375,0.01746423,1.01,1.02
1000587,2892,432,4,0,0,93.28482983,0.0208384,0.88,0.84
1000589,2431,390,10,0,2,265.2585068,0.04958048,0.98,1.02
1000590,2307,653,6,0,3,21.2141435,0.00428895,0.96,0.97
1000591,4339,257,19,0,2,20.95952245,0.00471554,0.91,0.9
1000592,2942,207,20,0,2,44.16729483,0.01034461,1.06,0.94
1000593,3749,186,5,0,0,18.077355,0.00445631,0.86,0.91
1000594,2019,479,18,0,6,120.2473124,0.0279829,0.88,0.9
1000595,1428,342,10,0,3,82.7767446,0.02040295,1.16,1.05
1000596,6534,1203,19,0,4,144.0677538,0.03279609,0.92,1.07
1000597,2819,468,18,0,3,794.454788,0.18820786,1.04,1.09
1000598,5398,486,16,0,5,20.140969,0.00472528,0.78,0.98
1000599,2765,135,42,0,2,45.936577,0.0113812,1.04,0.97
1000600,2869,439,34,0,4,160.2136005,0.03407395,1.08,0.99
1000601,4721,116,10,0,3,26.25936825,0.00747315,1.1,1.15
1000603,3444,368,12,0,0,60.90159336,0.01583815,0.89,0.89
1000605,2722,618,14,0,2,15.40932225,0.00369721,0.9,0.97
1000606,3160,625,17,0,3,42.797239,0.01037648,0.91,0.87
1000607,2627,316,4,0,1,335.0351753,0.07754381,0.78,1.03
1000608,4380,1128,14,0,5,202.3786505,0.04884953,0.89,0.97
1000609,5207,181,7,0,0,21.21647275,0.00065624,0.94,1.06
1000611,3298,2362,21,0,5,79.1747025,0.02028405,1.12,1.13
1000612,2085,187,7,0,2,12.8564895,0.00287885,1.24,0.87
1000613,3681,3082,16,0,6,184.5957863,0.04217316,0.98,1.06
1000614,2514,826,21,1,3,193.860635,0.0417308,1.07,1.08
1000615,2632,186,19,0,3,91.50985088,0.02439465,0.97,1.02
1000616,2891,273,19,0,6,208.2907456,0.04966873,1.08,0.89
1000617,3510,259,11,0,3,13.8977346,0.00367912,1.04,1.06
1000618,1879,130,11,0,5,64.29464725,0.01587396,0.95,0.86
1000619,2913,364,14,0,4,43.71547225,0.00941563,1,0.87
1000620,2043,657,20,0,5,201.3467518,0.04945524,0.92,0.98
1000621,2553,369,14,0,5,175.7842508,0.03210833,1.08,0.98
1000622,2504,309,10,0,5,14.848859,0.00233512,0.92,1.04
1000623,4245,169,10,0,1,4.47568312,0.00129627,0.92,1.02
1000625,2124,1158,12,0,1,95.640363,0.02694971,1.04,1.11
1000626,969,88,9,0,1,7.029176,0.00094622,0.98,0.87
1000628,1799,625,6,0,0,18.637074,0.0044194,1,0.89
1000630,1872,131,6,0,0,5.3740785,0.00111103,1.09,0.81
1000632,5843,298,30,1,4,27.91178862,0.0063419,1.15,0.89
1000633,814,666,7,0,2,195.3128946,0.03943269,1.14,0.95
1000634,3200,470,19,0,4,46.22497225,0.0118203,1.08,0.97
1000636,895,403,2,0,2,1.1401805,0.00015935,1.08,1.05
1000637,613,86,22,0,2,313.2279758,0.08297492,1.08,1.07
1000639,1196,101,19,0,0,202.8165582,0.04981509,1.01,0.99
1000640,2024,186,8,0,1,19.39598562,0.00446681,1.05,0.88
1000641,1295,160,15,0,2,38.946914,0.00879867,1.07,1.01
1000642,1163,26,3,0,1,24.04326483,0.00474815,0.9,1.04
1000643,4487,2221,12,0,0,157.9015197,0.0352986,0.67,0.91
1000644,1418,815,36,0,9,762.5219236,0.18358809,0.89,0.96
1000645,2551,281,11,0,5,52.5354985,0.01390694,0.78,0.9
1000646,1467,156,9,0,4,50.13283262,0.01092943,1,1.05
1000648,2602,933,5,0,1,37.96392517,0.00885315,0.8,0.93
1000650,1973,442,18,0,3,104.2923305,0.02155849,0.98,0.94
1000652,1517,171,14,0,7,19.53256738,0.00476771,0.8,0.96
1000653,1177,960,24,0,3,90.36765983,0.01902453,0.99,0.94
1000654,1073,999,7,0,5,35.4177355,0.00874172,1.1,1.04
1000655,3212,499,13,0,8,34.83054362,0.00768248,1.06,0.97
1000657,1876,227,2,0,0,37.8720645,0.00838277,0.99,1.14
1000658,4167,132,6,0,0,13.32342525,0.0024743,0.99,0.98
1000659,2336,96,12,0,4,0.31044025,8.45E-05,0.97,0.86
1000660,1880,1619,27,0,3,46.788526,0.00942776,1.15,0.96
1000661,2558,219,21,0,1,29.55259638,0.00572831,0.94,0.86
1000662,2343,27,14,0,2,13.28639675,0.00294571,0.91,0.88
1000663,2172,186,8,0,1,54.37194875,0.0152384,1.1,1.02
1000664,2548,74,11,0,1,76.77114688,0.01716745,0.96,1.09
1000666,644,68,8,0,1,20.0528165,0.00175078,0.91,0.93
1000668,1319,1498,11,0,5,11.64955825,0.00264142,1.17,1.15
1000669,1621,4567,14,0,4,9.48724,0.00233242,1.03,1.01
1000670,1041,301,3,0,1,55.231553,0.01058727,0.96,1.09
1000671,3277,192,13,0,1,77.78463162,0.01663382,0.84,0.9
1000672,548,341,17,0,4,20.89387675,0.00420656,1.02,0.89
1000673,2265,214,23,0,4,89.58663725,0.01818478,1.02,0.91
1000674,4743,421,17,0,5,67.56834544,0.01458863,1.06,0.87
1000675,1976,92,10,0,3,93.31896962,0.02061125,1.01,0.91
1000676,3439,259,12,0,3,26.75519438,0.00448193,1.23,1.25
1000677,1934,288,9,0,2,18.98447675,0.00257252,1.15,1.13
1000679,1585,1016,13,0,3,301.0208203,0.04055464,0.95,0.94
1000680,2569,549,16,0,0,12.23895075,0.00232669,1.08,1.01
1000682,3623,446,20,0,2,68.15554775,0.01281296,1,0.96
1000683,1829,47,5,0,1,0,0,0.98,0.96
1000684,215,741,16,0,4,210.5030795,0.06485973,0.82,1.09
1000685,132,1007,3,0,3,19.405529,0.00476102,1.04,1.43
1000686,138,282,3,0,2,52.10183025,0.007701,0.98,0.96
1000687,3178,3275,19,0,2,187.4124923,0.04806237,1.35,1.16
1000688,996,1481,10,0,0,239.789801,0.04770744,0.92,1.06
1000689,1307,2439,13,0,2,295.4978792,0.06485849,0.88,0.94
1000690,1783,676,17,0,3,53.10727412,0.01231476,0.88,1
1000691,2227,698,24,1,2,125.4310769,0.02682327,1,0.98
1000693,1716,964,33,1,5,200.103369,0.0493523,0.78,0.81
1000694,2299,454,8,0,2,3.0602945,0.00063089,1.15,0.87
1000695,2717,201,8,0,2,36.704369,0.00888511,1.11,0.93
1000696,2219,411,11,0,6,0,0,1.21,1.01
1000697,1015,49,7,0,2,3.93822525,0.00093244,1.12,0.76
1000698,2883,234,16,0,3,876.243334,0.18365667,1.26,1.01
1000699,2145,30,3,0,2,4.66666667,0.00123809,0.85,1.02
1000700,306,334,7,0,1,8.73807075,0.00205003,1.14,1.21
1000702,2521,236,3,0,1,24.126537,0.00630436,0.91,0.81
1000703,3487,437,11,0,3,239.3188209,0.05555731,0.94,1.01
1000704,1623,108,12,0,4,145.786276,0.03402144,1.09,0.98
1000705,1029,124,25,0,8,293.9173013,0.06653079,1.21,1.04
1000706,1703,227,3,0,0,18.32040875,0.00507367,1.12,1.02
1000707,1300,172,12,1,2,27.496695,0.00640008,0.72,0.88
1000708,1449,1036,22,0,1,18.02151525,0.00333053,0.92,0.9
1000709,64,13,7,0,3,660.2657685,0.07433011,1.45,1.08
1000710,2571,416,25,0,2,205.3381677,0.0486638,1.13,0.99
1000711,1288,114,10,0,1,52.02356867,0.00913683,1.18,0.98
1000712,3393,1697,12,0,2,370.3365184,0.08065061,0.92,0.98
1000713,1059,208,4,0,1,21.39699175,0.0045431,0.95,1.1
1000718,2914,260,12,0,2,0,0,1.06,0.87
1000719,3245,748,17,0,2,334.1545198,0.06590098,0.96,0.91
1000720,1518,555,6,0,2,67.04689788,0.01633952,0.79,0.93
1000722,1624,197,15,0,0,6.37461175,0.00175728,1.12,1.1
1000723,361,193,11,0,3,24.68914112,0.00579279,1.15,0.93
1000724,3453,859,12,0,6,86.02561225,0.0202867,1,1.09
1000726,1759,493,9,0,1,139.4520755,0.03406226,0.99,1
1000727,2065,301,10,0,1,7.8780805,0.00131149,1.3,0.96
1000728,1468,340,23,0,3,116.2418215,0.02789357,1.06,1
1000729,1568,118,3,0,0,92.555239,0.02466645,1.01,1.21
1000730,2290,96,11,0,0,14.32345975,0.00400422,1.02,0.99
1000731,2777,1933,23,0,4,132.7644592,0.03053781,1.15,1.01
1000732,2520,3221,14,0,1,167.8060446,0.0403868,0.86,1.07
1000733,3299,85,21,0,1,226.3989445,0.06214239,1.11,0.94
1000734,1401,55,5,0,2,14.35257075,0.00429335,0.96,0.86
1000735,3960,138,20,0,9,8.702855,0.00234216,1.01,1.03
1000738,3546,281,21,1,3,150.160925,0.03867551,0.9,0.92
1000739,2420,806,18,0,5,262.4287433,0.06270068,1,0.89
1000740,807,224,14,0,1,230.7872609,0.04847358,1.08,1
1000741,2616,170,14,0,1,61.974385,0.01213179,1.02,0.98
1000742,2400,190,11,0,0,36.46288475,0.01064291,0.98,1.07
1000743,3347,182,24,0,1,51.71345519,0.01329286,0.85,0.96
1000744,1901,409,28,0,3,137.5629159,0.02805834,1.24,0.91
1000745,1011,47,36,0,2,153.9815786,0.04090166,0.86,1
1000746,3669,824,38,0,4,48.37028675,0.0110831,0.92,1.15
1000747,2221,237,10,0,1,83.6341005,0.02250488,0.89,0.88
1000748,3448,116,12,0,0,16.07469538,0.00367969,1.01,1.03
1000749,2707,103,1,0,0,8.299437,0.00221992,1.04,1.06
1000753,2291,128,11,0,1,91.83009725,0.02500634,1.15,0.95
1000754,2640,324,8,0,6,22.77533875,0.00586903,0.96,0.94
1000755,1012,514,10,0,2,86.68184575,0.02049865,0.87,0.84
1000756,2576,131,13,0,4,104.9987975,0.02793377,1.07,0.96
1000757,3910,320,26,0,5,84.896325,0.02103972,1.01,0.96
1000758,1336,128,12,0,1,72.378605,0.01825881,1.21,1.11
1000759,3971,601,8,0,0,94.22912288,0.02422216,0.97,0.95
1000760,2291,187,15,0,2,297.2975544,0.07029398,0.83,1.05
1000761,2943,332,29,1,4,465.6134699,0.10405202,0.81,1.03
1000763,342,21,2,0,0,12.90849175,0.00309893,0.89,1.26
1000764,347,42,26,0,4,31.61053278,0.00662684,1.07,1.12
1000765,586,83,9,0,1,27.00247112,0.00627041,1.3,1.12
1000766,1153,87,26,0,2,24.86374975,0.00524877,1.06,0.98
1000768,3762,191,19,0,2,204.0675174,0.04947332,1.11,0.99
1000769,1936,92,13,0,5,35.69591962,0.00912047,0.85,1
1000771,2485,188,6,0,0,72.9510455,0.01742265,0.85,0.85
1000772,3256,346,20,0,4,31.69793475,0.00749985,0.99,0.91
1000773,2862,16249,12,0,2,118.4995,0.03106911,1.08,0.98
1000774,2947,1238,12,0,2,132.9239138,0.03040803,0.86,1.19
1000775,350,223,27,1,5,103.4612858,0.02039425,1.5,1.24
1000777,2300,260,10,0,1,41.493169,0.0104147,1,1.15
1000778,2511,77,11,0,1,706.0002193,0.12290689,0.92,1.19
1000779,1982,110,6,0,2,166.1657879,0.04222567,0.81,0.93
1000780,4485,1482,8,0,1,61.36179617,0.01035463,0.79,1.04
1000781,1339,109,8,0,1,471.8017433,0.13496835,0.82,1
1000782,3044,122,17,0,0,35.54783425,0.00789096,1.06,1.02
1000783,2734,140,20,0,3,144.4062811,0.02889419,0.82,0.88
1000785,4179,194,12,0,2,51.40204212,0.01330181,0.89,1.06
1000786,8573,228,18,0,7,4.9293965,0.00128646,1.09,0.91
1000788,5165,431,6,0,0,58.65785467,0.01628283,0.83,1.06
1000790,3180,120,9,0,0,119.341165,0.02189503,1.16,1.05
1000791,2451,47,16,0,1,50.38773262,0.01142926,1.13,1.14
1000792,1833,2179,8,0,2,76.98911225,0.02250811,0.88,0.81
1000793,2314,217,10,0,4,82.36920225,0.01767041,1,0.94
1000795,3541,418,19,0,1,81.29431675,0.0209178,1.06,0.98
1000796,3379,788,22,0,5,232.1698829,0.04655727,0.99,0.91
1000797,3714,347,16,0,2,13.21932462,0.00245606,0.95,0.92
1000799,1765,126,8,0,2,87.35807258,0.0256214,0.62,0.94
1000800,1575,404,23,0,4,59.7439395,0.01598359,1.02,0.96
1000801,2815,568,14,0,2,140.1944684,0.03215989,1.13,1.11
1000802,1627,372,16,0,0,102.1514142,0.02078145,1.11,1.11
1000803,1921,117,3,0,0,29.31949012,0.00705482,0.93,0.92
1000804,1759,227,13,0,0,57.41181538,0.01509897,0.95,1.07
1000806,1780,80,16,0,4,130.2449001,0.03740188,0.79,0.87
1000807,4604,309,9,0,3,29.59290025,0.00630045,1.1,1.04
1000809,1374,16,11,0,2,136.5483367,0.02916669,1.01,0.94
1000812,4033,211,7,0,3,87.49552733,0.01661218,0.86,0.93
1000813,3996,116,23,0,3,76.2858245,0.02069392,0.88,1.09
1000814,3100,251,13,0,0,41.16028075,0.01153122,0.87,1
1000815,4331,669,14,0,0,110.3380805,0.03292699,0.9,0.99
1000816,4554,284,6,0,1,33.2486827,0.009354,0.83,0.98
1000817,2951,442,22,0,1,90.83405162,0.01964105,1.14,1.05
1000818,3866,147,10,0,2,24.84664025,0.00581775,0.97,1.06
1000820,1672,113,26,0,3,100.1102003,0.02450342,0.83,0.83
1000821,2021,228,6,0,0,87.61008,0.02404091,0.91,0.91
1000823,2726,180,19,0,2,153.5500073,0.03484701,0.84,0.95
1000825,1382,44,7,0,2,89.60363125,0.02240719,0.87,0.88
1000826,2890,115,14,0,6,8.71286875,0.00219634,1.09,1.06
1000827,835,326,26,1,3,166.993691,0.04200646,0.96,0.87
1000828,1840,201,8,0,0,28.876236,0.0030034,0.76,0.85
1000829,1693,397,13,0,4,150.1447329,0.0341205,1.09,0.93
1000830,1941,179,9,0,2,78.60794188,0.02045258,1.13,0.94
1000831,4273,921,16,0,4,15.166996,0.00303456,1.13,0.91
1000833,1957,222,11,0,1,3.92327825,0.00074734,0.96,0.91
1000834,3495,404,21,0,2,364.1265452,0.10310702,1.02,0.93
1000835,4051,167,13,0,2,47.16219125,0.01295594,0.93,1.09
1000836,3282,250,12,0,1,34.8919135,0.01046399,0.91,0.95
1000837,4856,557,13,0,2,390.3544973,0.11732162,0.9,0.9
1000838,2909,186,20,0,1,129.9078541,0.03567012,0.97,1.05
1000839,2774,1218,47,0,3,643.6998636,0.16779528,0.88,0.89
1000844,1038,2897,3,0,0,371.3813396,0.07857428,1.07,1
1000845,2627,1734,7,0,0,200.4299665,0.0398615,1,0.89
1000846,3544,1850,8,0,0,360.6828677,0.06689398,0.95,0.98
1000847,1948,5479,32,0,4,329.2451001,0.06823845,0.98,0.92
1000848,1689,2386,10,0,4,238.0018034,0.04666477,1.23,1.12
1000849,2415,1477,17,0,4,390.8512414,0.08810627,1.15,0.96
1000850,1518,1451,7,0,0,135.043705,0.03113969,1.02,0.88
1000851,3092,1227,11,0,2,324.3040278,0.07317067,1.08,0.99
1000852,1740,2808,9,0,3,427.3015478,0.06975284,1.04,1.01
1000853,1352,1237,9,0,2,64.88561862,0.01459441,1.24,0.94
1000854,3354,2565,11,0,2,50.51729462,0.0103047,1.06,1.07
1000855,1713,1227,16,0,1,897.0088471,0.1666453,0.84,0.89
1000856,3259,2158,15,0,2,99.33178275,0.02583819,1.17,1.04
1000857,1980,1276,2,0,1,87.88349538,0.01800178,1,0.92
1000858,1209,959,7,0,0,196.7546084,0.05155897,0.9,0.97
1000859,1469,3582,18,0,7,382.6610863,0.08395428,1.03,0.97
1000860,2773,2648,6,0,0,195.7689038,0.04228599,1.08,0.87
1000861,1502,538,8,0,1,297.6689048,0.04769249,1.1,0.92
1000862,1666,873,5,0,1,36.03298212,0.00873069,0.94,1.02
1000863,1439,1137,30,0,7,332.0175128,0.04942428,1.09,0.98
1000864,993,861,17,0,3,230.545904,0.0439184,0.91,1
1000865,1059,1939,10,0,0,182.5151146,0.03862094,0.96,0.97
1000866,1556,1697,19,0,3,1252.993214,0.21852708,0.94,0.95
1000867,187,509,15,0,3,274.6030792,0.05888107,1.11,1.06
1000869,2087,467,6,0,0,3.70546525,0.00070744,1.18,1.07
1000870,2266,2098,27,0,3,395.6389761,0.07942644,1.1,1.02
1000871,1206,2073,19,0,5,516.2800559,0.10111999,1.09,1.08
1000872,3385,847,12,0,2,125.3441056,0.03334588,0.96,1.01
1000873,1800,829,10,0,2,317.442673,0.05334976,1.03,0.99
1000875,2532,1192,9,0,0,69.01222938,0.01328698,1.01,1
1000876,2027,1128,3,0,0,56.14797919,0.01219233,1.02,0.96
1000877,2741,834,7,0,0,70.873685,0.01871038,0.91,0.88
1000878,3928,164,1,0,0,17.4700432,0.00488238,0.88,0.93
1000879,3837,1446,8,0,1,103.8151423,0.02953866,0.89,0.94
1000880,4680,1492,4,0,0,61.7656865,0.01408528,1.02,0.93
1000881,1883,2710,6,0,0,129.1101219,0.02726571,0.87,0.93
1000882,1550,1015,6,0,1,171.2911616,0.0210843,1.17,1
1000883,2201,3428,22,0,3,114.952087,0.02177378,0.88,0.88
1000884,2792,7153,11,0,2,54.7076475,0.01323142,0.9,0.94
1000885,2670,21671,14,0,2,220.5955423,0.04169029,1.18,0.94
1000886,1405,218,3,0,0,120.9852218,0.03052154,0.83,0.81
1000887,1217,5070,7,0,1,419.0804363,0.09069783,0.94,1.02
1000888,1832,1433,4,0,0,96.7449315,0.01839646,1.05,0.92
1000889,3624,961,13,0,4,21.60793125,0.00458726,1.07,0.97
1000890,2353,647,10,0,2,124.1404107,0.01947976,1.09,0.91
1000891,2067,589,5,0,3,46.29184675,0.00835927,1.01,0.98
1000892,101,103,11,0,0,338.9579075,0.05906732,1.11,0.98
1000893,2864,691,12,0,2,28.39407775,0.00635463,0.89,0.94
1000894,2094,1488,12,0,1,103.1571408,0.01618669,0.88,0.84
1000895,1559,454,6,0,0,180.4301123,0.03701604,1.01,0.88
1000896,3252,2866,16,0,2,108.4334623,0.02136099,0.87,0.91
1000898,1335,3565,3,0,0,121.1979275,0.0253017,0.89,1.02
1000899,400,109,5,0,0,229.0652598,0.05123325,0.76,0.82
1000900,1220,17916,15,0,3,1369.055177,0.25326742,1.07,0.98
1000901,74,2736,9,0,3,287.9330798,0.05512701,0.98,0.92
1000902,2655,2139,9,0,1,291.4822712,0.04464689,1.04,0.9
1000903,3508,1081,7,0,0,15.87804925,0.00333717,1.18,0.93
1000904,5822,7206,26,0,4,200.9375624,0.03795133,0.99,0.87
1000905,655,123,1,0,0,422.5865785,0.11498176,0.66,0.83
1000906,1501,425,4,0,0,120.8881267,0.02643432,0.66,0.91
1000907,886,3153,11,0,1,224.235896,0.04378034,0.86,0.95
1000908,983,1043,6,0,0,106.1685448,0.0219275,0.75,0.92
1000909,2223,2685,2,0,0,6.57824575,0.00130422,0.77,1.01
1000910,896,3094,22,0,1,67.40749908,0.01050956,0.85,0.91
1000911,1944,1284,7,0,0,347.1792558,0.05657528,0.75,0.88
1000912,2224,2837,4,0,0,2.006157,0.00036052,0.85,1.02
1000913,1251,1860,15,0,3,313.5706506,0.06322657,0.75,0.85
1000914,3242,2978,28,0,2,169.0507594,0.0386681,0.93,0.93
1000915,1594,638,4,0,1,34.04202075,0.00985634,0.95,0.81
1000916,1513,1265,3,0,0,136.5010197,0.02528566,0.88,0.87
1000917,2804,839,14,0,0,252.4879506,0.0588183,0.9,0.91
1000918,1262,190,3,0,1,51.1159621,0.01098231,0.77,0.95
1000919,1716,3231,8,0,0,79.28314329,0.01571693,0.83,0.91
1000920,4254,1079,12,0,1,63.19936106,0.01185863,0.84,0.88
1000921,2621,2957,4,0,1,17.9107845,0.00349159,0.92,0.87
1000922,3340,2064,11,0,2,46.50538325,0.00904374,0.81,0.85
1000923,2504,1814,14,0,2,42.87403911,0.0088453,0.85,0.81
1000924,835,2263,11,0,1,229.5854641,0.04850759,0.86,0.87
1000925,2024,1305,9,0,2,195.9522124,0.03373355,0.89,1.07
1000926,1542,739,7,0,0,122.3817748,0.02694103,0.64,0.84
1000927,1996,1123,16,0,2,242.9187499,0.05097061,0.82,0.85
1000928,1623,466,17,0,3,65.677996,0.01259859,1.11,1.15
1000929,996,1937,7,0,0,401.0567414,0.09833042,0.84,0.72
1000930,3454,5810,27,0,4,470.9425798,0.08870904,0.8,0.86
1000931,2640,9367,25,1,3,218.0273484,0.04207197,1.04,1.09
1000932,1408,1175,9,0,1,354.078938,0.07553923,0.94,0.97
