neighbor_code,분기당_매출_금액,2340대_매출금액
1000127,68.70516558,0.01790495
1000128,369.3434248,0.09764191
1000129,53.07464808,0.01081162
1000130,46.79347629,0.00993981
1000131,101.838432,0.02693237
1000132,31.425121,0.00660305
1000133,64.18567683,0.01350285
1000134,68.35236983,0.01418372
1000135,0,0
1000136,73.35619038,0.01819476
1000137,313.6026153,0.08574405
1000138,136.7353895,0.0374298
1000139,35.72756325,0.0077159
1000140,21.21102688,0.0024185
1000141,44.84055142,0.01024125
1000142,86.68244633,0.01621479
1000143,29.7732105,0.0081773
1000144,27.21470525,0.00720505
1000146,69.74347583,0.01657351
1000147,65.68363675,0.01572626
1000148,143.8195959,0.02035106
1000149,49.07482931,0.01262098
1000150,21.912574,0.00597943
1000151,36.85904475,0.00974876
1000152,62.87428817,0.0116273
1000153,94.8535125,0.02203796
1000154,211.916556,0.03760855
1000155,322.4033852,0.03822886
1000156,170.1146406,0.03569197
1000157,11.07248275,0.00319042
1000158,194.560144,0.04507127
1000160,32.29667525,0.00781712
1000161,302.2814689,0.07435836
1000162,146.2301449,0.03196235
1000163,52.32698012,0.01170785
1000164,55.65108562,0.00845003
1000165,313.9552392,0.06410582
1000166,193.0839122,0.03892232
1000167,306.8432739,0.06873727
1000168,205.4271424,0.04621511
1000169,277.0681469,0.06512789
1000170,41.6555945,0.00593379
1000171,190.7371479,0.04049626
1000172,70.163789,0.01428356
1000173,12.07741,0.00290974
1000175,38.69237638,0.00826364
1000176,106.4838493,0.02307609
1000177,247.0495278,0.0539964
1000178,66.82581375,0.01807579
1000179,53.50674258,0.01433892
1000180,113.7119103,0.0271464
1000181,268.9458414,0.06482887
1000182,91.4741835,0.02075884
1000183,2.555555,0.00053819
1000184,182.1174945,0.03820372
1000185,107.1807324,0.02776786
1000186,6.335879,0.00143338
1000188,60.9433365,0.01730006
1000189,167.8807708,0.0471085
1000190,42.10796362,0.00665219
1000191,4.518042,0.00077789
1000193,57.334706,0.01080159
1000194,208.0264518,0.05367755
1000195,30.89589075,0.00471384
1000196,89.163282,0.02170115
1000197,40.4551665,0.00633592
1000198,83.23532217,0.02053644
1000199,164.9998964,0.03194572
1000200,97.61457667,0.02048704
1000201,105.4796529,0.02096438
1000202,19.608811,0.00374059
1000203,4.380061,0.00100212
1000204,181.786714,0.04417763
1000205,10.45467588,0.00164007
1000206,4.2200265,0.00097826
1000207,277.2955352,0.06699337
1000208,221.5414937,0.05777056
1000209,270.4856778,0.01216237
1000210,178.0289644,0.04417729
1000212,40.402461,0.01103211
1000214,73.4437074,0.01391451
1000215,137.2244384,0.02956501
1000216,15.71048325,0.00362191
1000217,178.7858765,0.03262996
1000218,22.20562725,0.00527591
1000219,8.20230725,0.00013314
1000220,618.8220079,0.1662744
1000221,251.6882192,0.06312482
1000222,54.1642634,0.01281197
1000223,13.26917675,0.00352985
1000224,21.09393075,0.00555391
1000225,4.07240225,0.00100739
1000226,325.7844856,0.06859794
1000227,11.9096965,0.00303761
1000228,2.8634165,0.00014193
1000229,113.3692946,0.02435439
1000230,112.1679395,0.02835006
1000231,283.2729378,0.06186192
1000232,43.89030962,0.00961009
1000233,92.15173833,0.01913722
1000235,61.14909275,0.01043047
1000236,18.17872775,0.00324704
1000237,9.47238875,0.00201203
1000238,17.85980275,0.00402839
1000239,18.51367088,0.00495235
1000242,83.2245345,0.02274649
1000243,177.4731247,0.04247764
1000244,24.5541025,0.00655564
1000245,118.1803935,0.02466739
1000247,86.178813,0.01994301
1000249,279.2134439,0.06104954
1000252,474.2515746,0.10774301
1000253,25.164512,0.00431447
1000254,634.4072091,0.14533134
1000255,17.72596775,0.00424911
1000256,228.8771418,0.04897993
1000257,140.9818109,0.03191841
1000258,196.4931831,0.04185135
1000259,133.0685183,0.03479549
1000260,37.35798125,0.0076428
1000261,17.20439288,0.0007308
1000263,71.8146525,0.01920377
1000264,43.99081225,0.00894165
1000265,0.9547755,0.00016624
1000268,114.3677795,0.02711429
1000269,197.8009686,0.0408902
1000270,55.59327844,0.01433552
1000271,13.465372,0.00268253
1000272,391.723231,0.10307655
1000273,71.43224425,0.01888792
1000274,16.470404,0.00423524
1000275,4.1922905,0.00102232
1000276,59.31593788,0.01462084
1000277,414.6385406,0.11136967
1000278,66.73929038,0.0163847
1000279,76.75126325,0.0202171
1000280,21.8666375,0.00642819
1000281,33.98650562,0.0081082
1000282,125.7851106,0.0179249
1000284,78.83527167,0.01903162
1000285,133.202096,0.03106844
1000286,264.8927556,0.06797072
1000287,21.1000575,0.00416794
1000288,209.3332703,0.0483493
1000289,61.41485288,0.01473926
1000290,175.0353404,0.0383467
1000291,419.3590422,0.09613465
1000292,813.2590548,0.20227237
1000293,120.3510624,0.02621674
1000295,91.36743325,0.02083013
1000297,94.47531912,0.01878805
1000298,181.9808262,0.02651839
1000299,84.70267117,0.01948506
1000300,351.8393356,0.07084264
1000301,48.46194088,0.01111666
1000302,151.1437681,0.02984609
1000304,234.9953445,0.0548839
1000305,94.47104692,0.02086183
1000306,235.7380063,0.0416236
1000308,101.5964074,0.02263228
1000309,264.2082906,0.06473196
1000310,78.170877,0.01875153
1000311,13.39118025,0.00301027
1000312,11.53071675,0.00317589
1000313,51.25579775,0.01406599
1000314,216.4002624,0.04358243
1000315,12.050706,0.00250993
1000316,45.026387,0.00874955
1000317,4.59354775,0.00106651
1000318,62.8378385,0.01563649
1000319,29.04317625,0.00740999
1000322,126.2662385,0.02202445
1000323,74.32995912,0.01648745
1000324,46.18838467,0.01073918
1000325,25.98953775,0.00502309
1000326,27.719301,0.00520128
1000327,19.44289175,0.0046813
1000328,23.94772225,0.00645784
1000330,202.0917359,0.0459744
1000331,51.125441,0.01284675
1000333,0,0
1000334,66.33646675,0.0055769
1000335,3.09677775,0.0008219
1000336,108.947092,0.02314909
1000337,289.6927729,0.0576505
1000338,40.64656075,0.00989057
1000339,13.59660075,0.00321529
1000340,62.6916235,0.01380019
1000342,306.4147708,0.05138017
1000343,36.70361343,0.00667096
1000345,24.2588025,0.00479058
1000346,214.9316418,0.04956728
1000347,3.46045275,0.00073962
1000348,10.2232885,0.00243732
1000349,117.5529932,0.0233238
1000350,4.607606,0.00085903
1000351,51.016656,0.01386736
1000352,313.1341427,0.06982499
1000353,82.09940062,0.01647491
1000354,8.49525025,0.00200624
1000355,16.9723535,0.00250152
1000356,110.6964878,0.02550052
1000357,23.786229,0.00570339
1000358,39.79904262,0.00824835
1000359,255.6879164,0.03591182
1000360,637.1702195,0.1473672
1000361,41.7977015,0.00972224
1000362,31.6267475,0.00725599
1000363,46.88883425,0.00846079
1000364,11.04099962,0.00207991
1000365,74.62885775,0.01789506
1000366,91.2304045,0.01900925
1000367,57.71072825,0.00794497
1000368,340.896858,0.05382559
1000369,35.22399758,0.00805549
1000370,56.10799175,0.00963329
1000371,21.14771638,0.00483386
1000372,5.906516,0.00104392
1000373,281.5335944,0.06690883
1000374,55.52316962,0.01056082
1000375,99.962802,0.02162255
1000376,105.0001538,0.02139302
1000377,124.3953053,0.02817075
1000378,47.27136325,0.01113801
1000379,72.159015,0.01421594
1000380,297.3785903,0.07012616
1000381,104.4363359,0.01841384
1000382,54.13922475,0.01053
1000383,119.4172422,0.02206921
1000384,9.26867112,0.00190519
1000385,333.889827,0.07487232
1000386,369.3315203,0.07555014
1000387,110.7830503,0.02758848
1000388,43.00961588,0.0103881
1000389,12.34051375,0.00299924
1000390,76.7949505,0.01732956
1000391,22.4858247,0.00455413
1000392,71.0343345,0.01663064
1000393,107.9715591,0.02269185
1000394,129.1325896,0.02769598
1000395,45.40657175,0.00766256
1000396,126.2041874,0.02466003
1000397,59.3047565,0.01484104
1000398,28.3617325,0.00722685
1000399,70.99917925,0.01605353
1000400,38.51944375,0.00886396
1000401,43.65830719,0.00962957
1000402,22.1732385,0.00467361
1000403,69.44543162,0.01446655
1000404,211.5024421,0.05931379
1000405,143.1457819,0.03792122
1000406,111.4475473,0.02975149
1000407,73.6607555,0.01431782
1000408,37.95719655,0.00636729
1000409,140.2861495,0.03084001
1000410,11.749026,0.00196717
1000411,192.1085177,0.03639797
1000412,84.947141,0.01715095
1000413,48.98720533,0.00733933
1000415,136.003884,0.03185229
1000416,35.26765012,0.0087898
1000417,43.46883171,0.00345741
1000418,148.6551684,0.03687561
1000419,118.3935135,0.02102411
1000420,3.62340675,0.00035115
1000421,30.313233,0.00701287
1000422,29.83852375,0.00479033
1000423,28.86452062,0.0065481
1000424,6.74878475,0.00136618
1000426,49.98073825,0.01065926
1000427,12.5109082,0.00175054
1000428,23.75397188,0.00564536
1000429,39.65000425,0.00894404
1000430,44.75253156,0.01111229
1000431,9.4628075,0.0026659
1000432,27.69474638,0.00332965
1000433,174.5626551,0.03297369
1000435,216.0907419,0.04332058
1000436,40.64875838,0.00812873
1000437,113.0867375,0.02732276
1000438,412.9408656,0.09341501
1000439,1136.226766,0.19419192
1000440,167.9285418,0.0371187
1000441,48.19764225,0.01025648
1000442,79.7794235,0.01612396
1000444,32.16783162,0.00532258
1000445,122.6154135,0.03414145
1000446,238.4226616,0.05197892
1000447,515.6865874,0.1214001
1000448,32.85903638,0.00509566
1000449,94.95101242,0.02007873
1000450,44.24178575,0.01160567
1000451,355.4226724,0.06458021
1000452,433.6750033,0.07810984
1000454,75.67793531,0.01744319
1000455,105.1551139,0.02508701
1000456,60.40034925,0.01496576
1000457,31.76162525,0.00695576
1000458,275.255292,0.06543823
1000459,30.74327029,0.00771752
1000460,72.652112,0.01615755
1000461,1.4383335,0.00036703
1000462,209.4297045,0.04210403
1000463,5.48737975,0.00159654
1000464,8.5711255,0.00145496
1000465,585.6342242,0.16340767
1000466,127.0838943,0.03204884
1000467,190.0008906,0.03807838
1000468,367.2994579,0.08755038
1000469,757.3701583,0.18684874
1000470,1255.084996,0.3599921
1000471,475.4306813,0.0816646
1000472,172.0927632,0.03142936
1000473,211.8979575,0.03925144
1000474,95.15795433,0.02606351
1000475,318.7129355,0.06776551
1000476,127.7045233,0.03701529
1000477,929.6807626,0.16987317
1000478,11.20024788,0.00231003
1000479,44.33715542,0.01101594
1000480,343.8860709,0.06931766
1000481,223.3100198,0.04645438
1000482,49.2161175,0.01026422
1000483,527.5983973,0.14196407
1000484,73.41787325,0.01768728
1000485,382.214262,0.10347832
1000487,147.9575113,0.03322056
1000488,299.8844386,0.07129286
1000489,4.50396025,0.00105643
1000490,50.265016,0.00617495
1000491,326.7839715,0.08393104
1000492,370.1052193,0.08544745
1000493,445.0147376,0.10895941
1000494,603.0475447,0.16298852
1000495,662.6782086,0.18478282
1000496,239.2340576,0.06493996
1000497,440.7469959,0.10703032
1000498,155.1698387,0.03696359
1000499,84.41459131,0.02049483
1000500,472.5908628,0.11396023
1000501,118.3526726,0.02934817
1000502,191.2078769,0.04312183
1000503,84.84391086,0.01456359
1000504,334.6622241,0.07589549
1000505,253.4232545,0.04012871
1000506,107.2255793,0.01976148
1000508,191.135938,0.04166448
1000509,67.270433,0.01371592
1000510,23.82325817,0.00482219
1000511,15.68244012,0.00455047
1000512,18.41741125,0.00474976
1000513,187.0477115,0.03570077
1000514,46.268518,0.0114944
1000515,55.3783714,0.01516307
1000517,104.133011,0.02076146
1000518,208.5004278,0.04089965
1000519,249.0943226,0.05075806
1000520,246.7052622,0.04659799
1000521,239.5466587,0.05117082
1000522,233.0048766,0.04404356
1000523,34.15692317,0.00683887
1000524,14.254333,0.00319704
1000525,38.26248125,0.00992105
1000526,67.91393875,0.01430354
1000527,7.86052262,0.00174309
1000528,7.29571975,0.00127197
1000529,27.755187,0.00699795
1000530,27.64717825,0.0054316
1000531,303.2705538,0.06354825
1000532,158.4690046,0.01457769
1000533,191.2073028,0.0362335
1000534,220.3552805,0.03845093
1000535,87.5084815,0.02297596
1000536,4.90533175,0.00112687
1000537,39.17648525,0.01071865
1000539,115.6900559,0.02906339
1000540,104.1145158,0.02254088
1000541,82.52526292,0.0152297
1000542,41.70490114,0.01024104
1000543,135.5459716,0.02529609
1000544,66.2098565,0.01411837
1000545,48.22596225,0.01130061
1000547,195.0649301,0.04331797
1000549,102.3067754,0.02315273
1000550,25.9801965,0.00715385
1000551,205.5490369,0.04066492
1000552,25.7340715,0.00622416
1000553,30.9796305,0.00820083
1000554,23.88088775,0.00629252
1000556,65.09897438,0.01585692
1000557,54.55746125,0.01530803
1000558,9.28600388,0.0023382
1000559,401.0881468,0.08965467
1000560,53.28001058,0.01228795
1000561,171.0414852,0.03022006
1000562,28.201026,0.00641124
1000563,92.23470458,0.02373837
1000564,76.4148285,0.01333033
1000565,3.989654,0.00086518
1000566,302.7167085,0.07114208
1000567,38.72816725,0.009467
1000568,35.38630525,0.00804082
1000569,83.22537075,0.01994947
1000570,85.301829,0.02531617
1000571,48.5999995,0.01332262
1000573,125.8698583,0.03309609
1000574,194.991581,0.03723629
1000575,246.5177195,0.04816382
1000576,114.1387308,0.01194596
1000577,155.4744074,0.03273413
1000578,100.6941523,0.02058917
1000579,237.2747818,0.05740885
1000580,34.751685,0.00852305
1000582,54.34180575,0.01506649
1000583,31.01628338,0.00717565
1000585,184.2901159,0.03894887
1000586,68.07816662,0.01535886
1000587,161.4824083,0.0292939
1000588,37.88235333,0.00908682
1000589,173.8633627,0.03321268
1000590,36.419202,0.00770967
1000591,50.58494167,0.01207224
1000592,52.85980767,0.01242534
1000593,26.2236225,0.005882
1000594,269.4269948,0.06052991
1000595,47.96878975,0.01034225
1000596,175.5227791,0.04253442
1000597,412.3910574,0.09012785
1000598,56.4481475,0.01262306
1000599,55.87478325,0.01450701
1000600,81.72530942,0.01943961
1000601,0,0
1000603,55.15297283,0.01376891
1000604,112.5979273,0.0261869
1000605,33.10283108,0.00784757
1000606,67.388463,0.01654693
1000607,478.5433299,0.11174072
1000608,167.9386501,0.0385342
1000609,16.897798,0.00308426
1000610,66.18045633,0.01529181
1000611,116.2895439,0.02272514
1000612,61.12866975,0.01529811
1000613,131.3198594,0.03019256
1000614,221.9165832,0.04689456
1000615,97.946688,0.02443463
1000616,213.6926424,0.04725945
1000617,22.98609488,0.00582424
1000618,71.1894215,0.01653214
1000619,41.26781442,0.00972811
1000620,176.5512629,0.04158455
1000621,52.99904138,0.01465377
1000622,13.8198166,0.00290768
1000623,4.38197988,0.00106101
1000624,4.50135075,0.00124081
1000625,122.4126695,0.03208437
1000626,6.629913,0.00143553
1000627,0,0
1000628,7.85085975,0.00098866
1000630,12.7458265,0.00240143
1000631,10.39391033,0.00156128
1000632,16.90506858,0.00339485
1000633,205.2704332,0.03988391
1000634,51.7359945,0.01073559
1000635,8.30631325,0.00060003
1000636,3.17540475,0.00047214
1000637,290.276097,0.07432157
1000639,410.1699816,0.09540535
1000640,24.36497883,0.004927
1000641,50.84202475,0.01018046
1000642,41.71351483,0.0100464
1000643,154.6313326,0.03299012
1000644,834.3426813,0.16926964
1000645,84.12928075,0.02107396
1000646,74.659183,0.01707587
1000648,50.03249338,0.01232337
1000650,89.82039987,0.01907977
1000652,23.894975,0.00536665
1000653,122.1146779,0.02452519
1000654,16.620889,0.00391507
1000655,50.66175675,0.00796478
1000656,8.1722015,0.00181356
1000657,32.67848675,0.00768903
1000658,18.10182375,0.00387669
1000659,4.72092288,0.00065979
1000660,167.8492868,0.0310782
1000661,50.44449962,0.0114848
1000662,5.7730215,0.00140475
1000663,59.981443,0.01588456
1000664,67.00238388,0.01504122
1000666,51.05112675,0.00580141
1000667,2.93227275,0
1000668,26.285691,0.00729875
1000669,8.806723,0.00234003
1000670,70.71008088,0.01345556
1000671,76.372724,0.01539067
1000672,23.31718525,0.00477275
1000673,59.72812912,0.0119161
1000674,94.52917308,0.0193857
1000675,110.9075089,0.02522687
1000676,40.77661062,0.0077466
1000677,10.7694735,0.00185344
1000679,195.9703294,0.03897341
1000680,75.49424038,0.01627979
1000682,98.78614325,0.01949121
1000683,5.95962,0.00138461
1000684,2.162601,0.00045006
1000685,47.45667575,0.009591
1000686,48.10090725,0.00681182
1000687,244.630472,0.05761645
1000688,251.2566658,0.04998651
1000689,246.0267313,0.05162716
1000690,68.940264,0.01532738
1000691,141.6579724,0.02561927
1000693,353.3494198,0.07583293
1000694,9.152146,0.00175418
1000695,52.44765575,0.01171026
1000696,53.34211575,0.00956124
1000697,4.01453933,0.0009699
1000698,802.9352066,0.16205916
1000700,11.620328,0.0025513
1000702,57.39974538,0.01241032
1000703,231.176473,0.05042059
1000704,44.797754,0.0098077
1000705,146.1374165,0.02935703
1000706,6.48024175,0.00177228
1000707,40.23107612,0.0060837
1000708,39.752984,0.00683086
1000709,535.7648398,0.06029543
1000710,198.8615031,0.04391445
1000711,38.614428,0.00640835
1000712,427.6462065,0.08739683
1000713,54.30197088,0.01068348
1000714,28.89671975,0.00516884
1000718,9.1110075,0.0025963
1000719,456.634196,0.08297768
1000720,85.23603412,0.01932094
1000721,277.0849805,0.06380413
1000722,4.01261775,0.00102396
1000723,57.65738312,0.0140157
1000724,120.2939739,0.0265001
1000726,43.5633995,0.0059093
1000727,31.1050165,0.00528165
1000728,76.85890544,0.01499814
1000729,111.8214088,0.03062083
1000730,17.95143225,0.00501017
1000731,157.3165554,0.03507898
1000732,214.7548385,0.0502058
1000733,49.1585415,0.01238058
1000734,20.46025175,0.00587648
1000735,10.04209375,0.00300246
1000737,13.7523198,0.00248602
1000738,96.61288375,0.02694939
1000739,305.7652396,0.06882766
1000740,153.4576354,0.03207151
1000741,70.08497475,0.0117373
1000742,21.88902988,0.0058035
1000743,79.50693706,0.01941574
1000744,101.2072578,0.02187904
1000745,149.895726,0.04211176
1000746,98.45210075,0.02576017
1000747,52.77594388,0.01319274
1000748,21.06041,0.00493009
1000749,4.6435095,0.00122425
1000750,70.45278712,0.01457841
1000752,5.869549,0.00119103
1000753,37.2121015,0.00996655
1000754,6.5690095,0.00189793
1000755,47.26697708,0.0116787
1000756,39.15411738,0.00947911
1000757,91.6814426,0.02224104
1000758,72.26301022,0.01831251
1000759,174.6414559,0.03631899
1000760,655.3647391,0.1655264
1000761,428.4647965,0.09631318
1000763,16.167104,0.00404617
1000764,88.7300755,0.02005401
1000765,64.05978612,0.0156423
1000766,79.05897612,0.01483791
1000767,15.4446485,0.0036568
1000768,139.4302578,0.03122175
1000769,122.907918,0.02976128
1000771,46.0340215,0.01113437
1000772,109.6805019,0.02342654
1000773,118.3152408,0.0249878
1000774,136.0547766,0.02957491
1000775,99.23563183,0.01971073
1000777,67.84051023,0.01697292
1000778,425.6351928,0.07423089
1000779,349.3480433,0.09202916
1000780,244.9569314,0.05653189
1000781,1120.109145,0.31181128
1000782,41.771372,0.01024783
1000783,255.3800368,0.05285792
1000785,108.3634849,0.02900814
1000786,8.7458725,0.00256693
1000788,100.6010947,0.02481455
1000789,13.542398,0.00354504
1000790,94.95520088,0.01867985
1000791,128.0806271,0.03084482
1000792,128.034358,0.03510932
1000793,77.348785,0.0182851
1000794,20.25786175,0.00533929
1000795,88.15207125,0.01351685
1000796,183.706897,0.03833708
1000797,28.828041,0.00554676
1000798,52.110981,0.01434739
1000799,225.9280089,0.05401211
1000800,112.560368,0.02894637
1000801,105.3120646,0.02351419
1000802,130.9323038,0.02819161
1000803,22.5858525,0.00551356
1000804,69.60206109,0.01766314
1000806,120.5242836,0.0340966
1000807,49.8381925,0.00987579
1000809,101.4587784,0.02209113
1000810,54.0135715,0.01562456
1000812,80.22763458,0.01515088
1000813,51.30126675,0.01513566
1000814,32.99728875,0.00914052
1000815,137.1429304,0.04155297
1000816,36.10041925,0.00988154
1000817,106.2148883,0.02392983
1000818,31.00572262,0.00743685
1000820,178.1755219,0.04204153
1000821,106.142041,0.02816349
1000823,116.1763441,0.02829091
1000824,10.708073,0.0016275
1000825,8.64585617,0.0022532
1000826,8.701553,0.00222158
1000827,132.2485275,0.03111699
1000828,78.80479925,0.01592885
1000829,204.2740635,0.04457465
1000830,201.3356523,0.04985294
1000831,36.30365275,0.00651099
1000833,17.6200085,0.00132494
1000834,258.6325065,0.05757141
1000835,38.86461,0.01081746
1000836,35.973944,0.00940244
1000837,288.0002691,0.08181977
1000838,175.0547195,0.0471502
1000839,873.5902861,0.22594511
1000842,6.16039525,0.0014369
1000844,282.9118908,0.0592558
1000845,96.98814694,0.01864028
1000846,368.1149269,0.06007184
1000847,346.4874401,0.06096042
1000848,318.5064829,0.06323602
1000849,845.1592558,0.18483089
1000850,199.247527,0.04467365
1000851,202.4916828,0.04117365
1000852,399.756892,0.06531793
1000853,67.82357042,0.01461504
1000854,61.48426191,0.00831212
1000855,1026.516392,0.16619261
1000856,95.0603855,0.02351653
1000857,117.9286873,0.02225465
1000858,142.8187956,0.03200232
1000859,458.0610941,0.08085693
1000860,518.0996151,0.09074504
1000861,267.4700793,0.03928895
1000862,80.66645712,0.01720974
1000863,266.7913738,0.04369883
1000864,305.590053,0.05991761
1000865,179.2498496,0.03839319
1000866,1553.402759,0.25429142
1000867,339.7508458,0.05737064
1000868,248.8239638,0.065192
1000869,13.43476525,0.00318398
1000870,442.2108819,0.08936907
1000871,541.5619884,0.10212808
1000872,98.31833058,0.01977487
1000873,272.3628198,0.04886561
1000875,162.0520834,0.0204747
1000876,89.89757581,0.01846998
1000877,29.38274488,0.00710262
1000878,60.73199912,0.01362721
1000879,96.873935,0.02662552
1000880,33.26119433,0.00690261
1000881,191.0063717,0.03620013
1000882,172.3188785,0.02047867
1000883,157.7582067,0.02980685
1000884,44.41328833,0.0092825
1000885,562.7383459,0.06823952
1000886,158.395063,0.04093868
1000887,197.0631835,0.04593989
1000888,57.58923164,0.01081947
1000889,40.42821925,0.00725951
1000890,118.5700056,0.02120874
1000891,79.5645815,0.01535425
1000892,321.2137655,0.05121185
1000893,104.3262652,0.02245007
1000894,139.9339821,0.02166688
1000895,140.1801403,0.02931866
1000896,129.3022303,0.02677801
1000897,59.8042615,0.01332531
1000898,146.8058063,0.02710673
1000899,309.2911034,0.07932552
1000900,1182.803111,0.19562571
1000901,449.8598316,0.07660964
1000902,417.1888268,0.08667957
1000903,36.47007712,0.00736879
1000904,362.3666734,0.05679931
1000905,528.4670345,0.13606689
1000906,163.1148809,0.03064844
1000907,442.1900519,0.07882427
1000908,119.8104348,0.0214446
1000909,15.010638,0.00317407
1000910,293.4331784,0.03470926
1000911,542.7777272,0.08086205
1000912,9.1361365,0.00063875
1000913,229.2399796,0.04311383
1000914,266.9469969,0.05753819
1000915,27.90408075,0.00749687
1000916,169.1365768,0.02800547
1000917,202.094133,0.04021618
1000918,116.8667541,0.02082504
1000919,105.7814793,0.01851532
1000920,113.9216119,0.0233243
1000921,46.89614829,0.00939285
1000922,119.0058651,0.02034802
1000923,74.22080208,0.01591301
1000924,274.6724106,0.05123792
1000925,345.6290357,0.04959522
1000926,119.8528238,0.02569287
1000927,656.0055778,0.1184059
1000928,126.7579582,0.02529302
1000929,632.5801777,0.14922878
1000930,679.6389049,0.09474465
1000931,341.5813284,0.06346996
1000932,405.7298023,0.07935738
1000933,157.6846113,0.03813036
1000934,67.38086394,0.01305976
1000935,1290.995876,0.21028186
1000936,146.3576212,0.02549836
1000937,267.3369926,0.05985616
1000938,102.9669235,0.02837649
1000939,107.6855063,0.01859841
1000940,376.7306299,0.07364062
1000941,410.71851,0.08817152
1000942,45.07555025,0.01009154
1000943,247.5419041,0.04801306
1000944,157.2752813,0.0354891
1000945,407.5735266,0.0835956
1000946,142.5040918,0.02553971
1000947,188.2964388,0.05021568
1000948,75.93471892,0.01552521
1000949,81.62701481,0.01659673
1000950,52.09800775,0.01316861
1000951,214.5208275,0.0475226
1000952,108.7319794,0.02196381
1000953,65.92038658,0.01481899
1000954,361.4021133,0.07526978
1000955,58.80398738,0.01151546
1000956,111.9133067,0.02596767
1000957,258.184581,0.05393237
1000958,554.0582076,0.0842543
1000959,242.3492775,0.05507435
1000960,57.3959025,0.01104346
1000961,459.8665951,0.06735852
