neighbor_code,분기당_매출_금액,2340대_매출금액
1000979,232.499426,0.05075753
1000980,236.9759743,0.04838265
1000981,274.908198,0.06475872
1000982,48.75389762,0.01139163
1000983,160.6184903,0.03870193
1000984,139.9224429,0.03613036
1000985,56.460478,0.01455644
1000986,147.6779784,0.03233198
1000987,104.3987296,0.02394392
1000988,61.83771656,0.01454867
1000989,117.4108455,0.02812352
1000990,54.44737938,0.0087162
1000991,66.700401,0.01624898
1000992,39.808924,0.00891473
1000993,268.698853,0.05214751
1000994,41.37121525,0.01017438
1000995,5.59105825,0.00111539
1000996,56.6193635,0.01302131
1000997,32.29754525,0.00515233
1000998,61.80500267,0.0144743
1000999,39.19370375,0.01146465
1001000,150.3277351,0.03867937
1001001,122.6515005,0.02605682
1001002,75.88325318,0.01618067
1001003,40.72276725,0.00939078
1001004,11.05266133,0.00094366
1001005,26.880579,0.00500083
1001006,116.4085174,0.02434638
1001007,55.37506056,0.01197548
1001008,79.28863983,0.02174471
1001009,13.75092286,0.00298519
1001010,36.23847125,0.0080911
1001011,367.5599843,0.07983191
1001012,114.0306309,0.01849918
1001013,265.6466917,0.05239599
1001014,197.5882,0.03630965
1001015,534.5659674,0.1361082
1001016,305.1773863,0.07936045
1001017,619.0566773,0.16187067
1001018,470.02187,0.07041748
1001019,245.9641733,0.0247485
1001020,554.9968676,0.13578229
1001021,296.3311388,0.06032856
1001022,1275.591914,0.29566804
1001023,1069.131544,0.24240601
1001024,1318.690647,0.25973513
1001025,1243.383048,0.32996286
1001027,2219.233481,0.51916344
1001028,207.8836866,0.0509963
1001029,500.2347163,0.09801649
1001030,510.6717622,0.07070757
1001031,1190.540925,0.34696199
1001032,883.2516153,0.24728193
1001033,640.0669852,0.13092533
1001034,559.4243311,0.12313684
1001035,247.2976123,0.04510495
1001036,391.4764105,0.08353109
1001037,385.7886943,0.07958981
1001038,2239.362589,0.54251958
1001039,586.97839,0.12135751
1001040,913.5386594,0.26239376
1001041,698.5250227,0.14629759
1001042,488.9054901,0.08794266
1001043,156.7028196,0.03349862
1001044,528.2302109,0.10886786
1001045,1575.747215,0.37678083
1001046,239.1435756,0.06652718
1001047,198.8860944,0.03551866
1001048,886.8271823,0.18947227
1001049,119.0230569,0.02736126
1001050,1649.6353,0.28632485
1001051,2051.188623,0.45911858
1001052,713.1428973,0.13453979
1001053,379.3482944,0.07739657
1001054,521.6065589,0.10160202
1001055,255.8128565,0.03588577
1001056,629.6649123,0.14432389
1001057,447.651573,0.07786548
1001058,445.163374,0.09803132
1001059,350.0023428,0.0757813
1001060,198.835694,0.03280189
1001061,366.8556197,0.06778708
1001062,2342.935729,0.50238001
1001063,1118.656097,0.15751764
1001064,139.0890532,0.0354589
1001065,209.959253,0.03817393
1001066,2362.948141,0.54070992
1001067,197.0421343,0.04259578
1001068,333.2601705,0.06331607
1001069,196.061082,0.04065465
1001070,1030.94443,0.2270466
1001071,611.5941368,0.1301546
1001072,448.0513014,0.10079302
1001073,2985.714099,0.56901497
1001074,126.3000686,0.02947726
1001075,528.7835305,0.09428395
1001076,332.4535291,0.07582182
1001077,1290.658412,0.26131312
1001078,3854.044389,0.96198152
1001080,100.9516139,0.02891199
1001081,1664.690214,0.25767666
1001082,2393.960484,0.49738094
1001083,193.5921371,0.04365116
1001084,606.3971829,0.10476981
1001085,5969.711105,1.62364744
1001086,2765.2906,0.66009251
1001087,2995.531877,0.74759388
1001088,1120.296667,0.19404633
1001089,344.692889,0.07923426
1001090,201.2473499,0.03857928
1001091,532.6842518,0.0965927
1001092,454.4257473,0.10202109
1001093,1404.426175,0.34966797
1001094,186.3477516,0.0271568
1001095,1875.490509,0.4847052
1001096,2484.763387,0.57815995
1001097,1655.090034,0.38091973
1001098,478.5742721,0.10341936
1001099,1026.831971,0.21142159
1001100,143.1945619,0.03148408
1001101,485.2220773,0.11502561
1001102,87.37284275,0.01996482
1001103,3639.095814,0.78063293
1001104,554.411185,0.12729619
1001105,908.9780069,0.24501091
1001106,15.64062575,0.00396024
1001107,792.9356323,0.19353399
1001108,132.4975447,0.02170646
1001109,769.3551316,0.138809
1001110,2491.775065,0.52572262
1001111,912.7907871,0.12174599
1001112,518.1600535,0.0876225
1001113,495.0537451,0.13197692
1001114,357.8112066,0.03936892
1001115,580.2126566,0.12773334
1001116,113.3676749,0.03012481
1001117,1328.279896,0.28652706
1001118,376.3812207,0.08804941
1001119,177.5957648,0.05183611
1001120,426.1033663,0.0695384
1001121,101.70561,0.02182308
1001122,260.2973525,0.04291976
1001123,764.2237571,0.13040652
1001124,16.5,0.00462295
1001125,562.3446426,0.08916374
1001126,13.920103,0.00331498
1001127,2783.890084,0.41820755
1001128,12,0.00305484
1001129,323.2497511,0.05981993
1001130,309.516353,0.05265294
1001131,145.1560131,0.02309854
1001132,172.4753693,0.04017981
1001133,788.8403512,0.14402756
1001134,3636.346525,0.65355036
1001135,6049.878917,1.47375094
1001136,129.1935485,0.02703202
1001137,205.4773203,0.04678495
1001138,2824.68581,0.54890981
1001139,288.9812453,0.06797596
1001140,1209.909784,0.20131085
1001141,4448.842861,0.93409134
1001142,414.1701138,0.06844977
1001143,547.9646465,0.12050785
1001144,1813.052231,0.38102865
1001145,2546.485772,0.65602512
1001146,175.9260584,0.04103526
1001147,92.65905225,0.02280377
1001148,133.1888929,0.0281013
1001149,623.4700538,0.14249036
1001150,3035.645315,0.85951364
1001151,0.94524375,0.00026222
1001152,496.1201163,0.11808493
1001153,1672.08824,0.4446841
1001154,67.1266185,0.00821556
1001155,209.4997783,0.04456352
1001156,659.23847,0.14956694
1001157,277.7451404,0.07081743
1001158,144.4030225,0.03377772
1001159,275.9815702,0.06537857
1001160,617.2826399,0.15292428
1001161,1261.364758,0.30978738
1001162,615.7862505,0.17107668
1001163,1787.729593,0.48955834
1001164,834.158432,0.17591067
1001165,1815.954159,0.51614874
1001166,519.6691812,0.10968525
1001167,604.283581,0.12536057
1001168,359.8293039,0.0890411
1001169,301.1020438,0.05469739
1001170,134.7521728,0.02512503
1001171,11.81688333,0.00302072
1001172,268.0395574,0.07552161
1001173,565.3633266,0.12623593
1001174,130.5418933,0.03292369
1001175,1029.551767,0.22361709
1001176,170.2089478,0.03696995
1001177,491.4633491,0.10580156
1001178,715.3061063,0.16326973
1001179,600.5895024,0.15119693
1001180,354.0701704,0.09386093
1001181,421.1929918,0.09585481
1001182,12403.59825,3.4445802
1001183,694.4904726,0.14695847
1001184,399.7337858,0.10846299
1001185,3611.303745,0.97255209
1001186,1546.43587,0.41722785
1001187,380.2938757,0.10671751
1001188,551.9801091,0.12013896
1001189,366.6142079,0.07488833
1001190,210.700675,0.04038497
1001192,1317.001143,0.33194884
1001193,203.5660461,0.04492431
1001194,483.4098547,0.08336764
1001195,171.2191744,0.04134572
1001196,2524.362747,0.60349186
1001197,186.1819644,0.0402396
1001198,260.942696,0.05609599
1001199,670.7313431,0.12188436
1001200,803.52152,0.16172143
1001201,333.0382869,0.05335026
1001202,876.1198824,0.19986328
1001203,3924.763226,0.87736941
1001204,1090.363535,0.21152952
1001205,466.7030972,0.11385309
1001206,349.0451792,0.0704456
1001207,396.6216875,0.10746733
1001208,777.3395241,0.15759858
1001209,2513.397245,0.42767144
1001210,1443.570148,0.29719225
1001211,443.9004675,0.12390753
1001212,0,0
1001213,1292.994366,0.32863583
1001214,221.3889404,0.03226587
1001215,1487.505971,0.23567469
1001216,565.3494106,0.11950597
1001217,222.3350843,0.04943029
1001218,141.2433538,0.02496719
1001219,149.8327103,0.022803
1001220,106.0438533,0.02701059
1001221,625.9440226,0.14282633
1001222,341.2770023,0.08075541
1001223,2519.589137,0.50173892
1001224,220.8713215,0.03688322
1001225,141.6210473,0.02930662
1001226,748.6437259,0.13640799
1001227,5005.388672,1.02991069
1001228,194.3126109,0.03835078
1001229,108.7368655,0.0284034
1001230,1680.051369,0.30611932
1001231,743.7080827,0.14209142
1001232,1295.993345,0.31561637
1001233,501.329435,0.12294421
1001234,369.1102793,0.07944551
1001235,886.7379879,0.21899948
1001236,416.3529913,0.08435374
1001237,601.8731862,0.10725945
1001238,1494.794332,0.38622915
1001239,2246.469171,0.41544947
1001240,1928.315516,0.5054992
1001241,275.6869643,0.07499437
1001242,1433.907315,0.37996286
1001243,364.9007012,0.08314364
1001244,1045.292334,0.2502051
1001245,1672.341978,0.42562253
1001246,0,0
1001247,25.266357,0.00534124
1001248,745.6334774,0.16923361
1001249,83.94099462,0.01561747
1001250,247.9987065,0.06359117
1001251,904.9023685,0.22951125
1001252,344.8102753,0.076887
1001253,213.7669236,0.0520269
1001254,648.5128128,0.15949177
1001255,44.922968,0.01130979
1001256,570.7403973,0.1361865
1001257,653.0543818,0.15562982
1001258,262.7685113,0.06617799
1001259,127.9611243,0.02899233
1001260,699.2715564,0.15534044
1001261,445.0684699,0.10736742
1001262,786.0019204,0.17774073
1001263,1816.343582,0.48342946
1001264,256.6343129,0.06768696
1001265,131.4867673,0.02859563
1001266,214.7162223,0.05597538
1001267,102.8603195,0.01904549
1001270,38.38289567,0.01017983
1001271,14.82266025,0.00164506
1001273,741.4625408,0.15920935
1001274,170.0930058,0.01982377
1001275,53.94789975,0.01247318
1001276,688.3210987,0.18645872
1001277,157.5719185,0.01893398
1001279,168.274701,0.03987818
1001282,99.7858735,0.02043333
1001283,27.9353352,0.00553599
1001284,20.21010986,0.00263055
1001285,106.3765963,0.02210279
1001287,101.1002931,0.02458186
1001289,39.89785057,0.00725926
1001290,393.3876227,0.07811556
1001291,643.002398,0.1774145
1001292,0,0
1001295,143.8521135,0.0310505
1001296,1.28279167,0.00009674
1001297,51.20926312,0.01042374
1001298,58.83009718,0.01505211
1001299,149.245661,0.04197039
1001300,64.24324875,0.01812647
1001301,38.83111091,0.00516856
1001303,33.825883,0.007827
1001304,60.31252038,0.01051615
1001307,5.5237215,0.00103839
1001313,76.734557,0.01512848
1001316,6.75512375,0.00133388
1001319,1.736435,0.00003332
1001320,118.3548559,0.02706114
1001321,110.3455428,0.02781746
1001322,208.7836523,0.04469869
1001323,54.09654086,0.0109596
1001324,156.3172385,0.03753112
1001325,20.57144575,0.00106501
1001326,245.7257515,0.06810384
1001328,76.360706,0.01760984
1001329,189.4706746,0.04920803
1001330,150.0725002,0.03137334
1001331,14.375008,0.00251508
1001332,47.65081618,0.01256316
1001333,23.76352338,0.00702651
1001334,25.491085,0.00474353
1001335,0,0
1001336,100.1657951,0.01634378
1001338,467.9518145,0.10116306
1001340,81.44061138,0.01667856
1001341,22.9834935,0.00374613
1001343,16.3824475,0.00284216
1001346,11.35167367,0.00229135
1001347,3.634636,0.00055188
1001348,49.66027075,0.00936731
1001349,52.77230336,0.00998493
1001350,74.68071625,0.01885135
1001352,3.45483657,0.00085849
1001353,18.508013,0.00463414
1001355,98.91194238,0.02131196
1001357,90.83858575,0.01562199
1001359,90.9837575,0.01938365
1001360,76.3200075,0.01723193
1001363,43.3924495,0.00920569
1001364,65.95483988,0.01303799
1001365,81.44686412,0.013758
1001367,13.03846191,0.00295948
1001368,298.9650418,0.0559877
1001371,120.6019928,0.00704484
1001373,3.36074433,0.00008485
1001374,14.98568625,0.00265223
1001377,91.96236212,0.01728019
1001378,18.581454,0.00437963
1001379,20.17209025,0.00456914
1001380,185.4744655,0.04202976
1001383,146.3851874,0.01905875
1001385,117.6897103,0.02891267
1001386,3.2313695,0.00074814
1001387,10.57119067,0.00278246
1001388,27.40911875,0.00614916
1001390,78.02308708,0.02234779
1001391,177.4713516,0.03952238
1001392,101.4454229,0.02897401
1001393,153.0659725,0.0287309
1001394,50.94373117,0.01252642
1001395,70.05423885,0.01507471
1001396,30.05340614,0.00603326
1001397,11.20986683,0.00279089
1001399,16.44528525,0.00395782
1001402,32.72401825,0.00794038
1001403,75.9524985,0.01341174
1001404,48.580287,0.00616416
1001406,273.0210062,0.05687963
1001408,43.417461,0.00659146
1001409,50.263292,0.01188309
1001411,17.69581888,0.00392089
1001412,542.3842058,0.13284942
1001413,285.2236456,0.07642431
1001414,437.4088663,0.09386111
1001415,25.12273155,0.00402206
1001416,15.44544675,0.00355092
1001417,9.02134443,0.00272858
1001418,90.631612,0.01637566
1001420,249.1062355,0.04825046
1001422,445.7662503,0.10319197
1001424,0,0
1001426,19.7974795,0.00527855
1001427,204.6138191,0.04558601
1001429,222.4620656,0.04428584
1001430,3682.666294,1.02082668
1001437,12.4251005,0.00302629
1001440,450.7506934,0.11901819
1001441,39.59400962,0.00956169
1001443,97.7096465,0.02528702
1001444,147.6257868,0.03170449
1001445,111.4569535,0.02431113
1001446,113.5701063,0.02188042
1001447,21.71345088,0.00498879
1001448,188.2639966,0.0425592
1001449,338.7828261,0.08045594
1001450,227.7776521,0.05882015
1001452,77.517011,0.01608192
1001453,298.5805774,0.08667033
1001454,37.763771,0.01079168
1001455,17.16975,0.0031828
1001457,41.915251,0.01186765
1001458,203.6288046,0.04697755
1001459,38.987546,0.01050842
1001460,198.1031808,0.05161442
1001462,670.9509583,0.17139365
1001463,16.176839,0.00347124
1001466,23.4019905,0.00641037
1001467,0,0
1001469,272.424444,0.04164344
1001470,75.90914467,0.01669764
1001471,460.7637946,0.10202685
1001473,63.40669175,0.01002897
1001475,58.51606638,0.0123977
1001477,51.264077,0.01167606
1001478,249.8801868,0.05783299
1001479,131.5552522,0.02895629
1001480,70.602741,0.01629796
1001481,10.52060975,0.0009555
1001482,164.8886964,0.03222185
1001483,25.78013433,0.00350674
1001484,0,0
1001485,122.7911678,0.02593868
1001487,30.53438,0.0057731
1001488,47.11887575,0.00863986
1001489,228.9082688,0.05408155
1001490,32.35859156,0.00597089
1001491,7228.779044,1.95690813
1001492,11318.31746,2.28686858
1001493,2004.328163,0.5352747
1001494,2751.733697,0.61060167
1001495,3853.947047,0.90556927
1001496,3639.095814,0.78063293
