neighbor_code,분기당_매출_금액,2340대_매출금액
1000088,216.4346446,0.03881451
1000089,23.274365,0.00500353
1000090,121.3301466,0.02079305
1000091,123.7917104,0.02826901
1000092,395.4810785,0.10604291
1000093,2.71905333,0.00050786
1000094,18,0.00353494
1000096,89.57094033,0.02414001
1000097,57.46716912,0.01260785
1000098,150.0480403,0.03215362
1000099,99.464966,0.02254752
1000100,20.92895175,0.00350276
1000101,28.57447,0.00730005
1000102,118.5350404,0.0280125
1000103,83.41425289,0.01897862
1000104,262.7778698,0.05837058
1000105,360.9992123,0.09990425
1000106,68.34587225,0.01692426
1000107,25.94126525,0.00401427
1000108,108.1391621,0.02752159
1000109,175.437474,0.04444892
1000110,297.1892325,0.06514777
1000111,36.462324,0.00747021
1000112,113.5219308,0.01733981
1000113,406.3531354,0.09924329
1000114,989.6954109,0.1963091
1000115,177.0295763,0.0430655
1000116,1362.181948,0.35632202
1000117,122.3210893,0.01986539
1000118,93.61046125,0.01813747
1000119,229.9742011,0.05028502
1000120,331.0830953,0.0801301
1000121,365.4945767,0.06513391
1000122,7.407544,0.00144076
1000123,74.30568636,0.01410601
1000124,115.421163,0.02177359
1000125,100.5027191,0.02333211
1000126,67.42238317,0.0133066
1000127,33.34142673,0.00757158
1000128,175.4311808,0.0461524
1000129,39.30799525,0.00791537
1000131,117.91652,0.03057382
1000132,4.65179025,0.00077506
1000133,42.66954188,0.00789385
1000134,42.53764325,0.00834517
1000135,0,0
1000136,34.985482,0.00797302
1000137,129.1088546,0.0360155
1000138,134.2730014,0.03577253
1000139,36.76692338,0.00752742
1000141,50.137756,0.01079112
1000142,33.57980362,0.00547308
1000143,26.73888775,0.00723646
1000144,0,0
1000146,161.90757,0.04057265
1000147,31.3971495,0.00762368
1000148,102.217806,0.01857414
1000149,38.3676606,0.00992937
1000150,10.32716325,0.000395
1000151,32.842483,0.00947541
1000152,67.1581915,0.01440514
1000153,69.78167709,0.01940683
1000154,418.5376776,0.09210984
1000155,981.6976561,0.17658771
1000156,238.61332,0.05401714
1000157,19.9259685,0.00570224
1000158,106.0304463,0.02155312
1000159,0.654148,0.0001416
1000160,19.55771486,0.00483143
1000161,342.8009596,0.08999438
1000162,177.8312938,0.03805114
1000163,21.27798675,0.0029555
1000164,29.14068875,0.00582122
1000165,201.2206032,0.04966689
1000166,116.2273839,0.02314122
1000167,243.0636015,0.05325763
1000168,212.1938502,0.04610268
1000169,184.1083175,0.03812465
1000170,39.648945,0.00047482
1000171,311.598297,0.05918594
1000172,14.21661725,0.00303051
1000175,55.314122,0.01030348
1000176,89.0492355,0.01903983
1000177,244.9613139,0.05184326
1000178,6.37204075,0.00137338
1000179,38.5892155,0.00994184
1000180,537.4214505,0.14210625
1000181,245.3594935,0.05971988
1000182,65.76651333,0.01589856
1000184,138.1790946,0.02553116
1000185,250.9892424,0.0573316
1000188,194.4061473,0.05253338
1000189,196.3286895,0.04870591
1000190,24.49907814,0.0043089
1000193,46.4621171,0.00651144
1000194,93.6215025,0.02233796
1000195,21.24279738,0.00482197
1000196,86.05509075,0.02143224
1000197,31.54099125,0.00390105
1000198,73.90063108,0.01801701
1000199,188.2442736,0.0352089
1000200,104.6378831,0.02120507
1000201,101.6582244,0.02218655
1000202,10.76706375,0.0019876
1000203,1.885208,0.00035019
1000204,135.074281,0.0319079
1000205,12.6586965,0.00253686
1000206,4.6943275,0.00126741
1000207,225.224064,0.05112738
1000208,125.8912524,0.0292915
1000210,178.2505359,0.04524963
1000214,44.114101,0.00921702
1000215,158.4046835,0.03201167
1000216,18.58170275,0.00247045
1000217,165.8873086,0.03482974
1000218,6.6779205,0.00169851
1000219,8.93013025,0.00236516
1000220,430.4242124,0.10924526
1000221,174.4581076,0.04357206
1000222,31.14407514,0.00729325
1000223,8.433004,0.00239138
1000224,10.90273975,0.00295047
1000226,247.9242758,0.04879133
1000228,3.1185415,0.0001281
1000229,125.4495242,0.02383987
1000230,181.6917155,0.04141346
1000231,270.2902898,0.05467043
1000232,7.055339,0.00184009
1000233,101.5058935,0.0211474
1000235,100.447498,0.02291058
1000236,10.0995295,0.00231281
1000237,32.67739008,0.00669682
1000238,13.56371575,0.00330987
1000239,94.657431,0.02266513
1000242,105.0108663,0.02827469
1000243,201.8789739,0.0476859
1000244,16.7835935,0.00427497
1000245,83.807866,0.01472037
1000247,72.24592042,0.01488778
1000249,277.8383563,0.06220219
1000252,297.9561808,0.06190069
1000253,23.78283338,0.00553232
1000254,595.4600065,0.13190674
1000255,22.22879775,0.00407527
1000256,284.4825251,0.05677296
1000257,116.8091173,0.02520531
1000258,184.605081,0.03667631
1000259,105.355584,0.02740185
1000260,39.4337945,0.00772387
1000263,45.46319575,0.01160643
1000264,50.650074,0.00925164
1000268,81.293101,0.01843032
1000269,784.1201638,0.20169513
1000270,14.988213,0.00396191
1000271,11.9763345,0.00205691
1000272,137.7316083,0.03592729
1000273,46.29512488,0.01067924
1000274,10.41025425,0.00221839
1000275,2.826038,0.00078514
1000276,12.835869,0.00332224
1000277,219.6775366,0.05870514
1000278,71.900211,0.01437156
1000279,8.55794767,0.00223822
1000281,54.51963312,0.01308076
1000282,246.7110564,0.03880846
1000284,80.64332475,0.01857623
1000285,168.0134898,0.04530522
1000286,279.9881423,0.07176055
1000287,14.25759762,0.00278622
1000288,155.3192845,0.03407657
1000289,71.0828305,0.01409285
1000290,98.83353283,0.01990628
1000291,373.816728,0.08863753
1000292,324.7352561,0.07793674
1000293,208.9749745,0.0503724
1000295,69.04857442,0.01511339
1000297,68.82704988,0.01334217
1000298,71.50018188,0.01054186
1000299,63.10877492,0.01195751
1000300,339.4035288,0.06072946
1000301,26.22896412,0.00522131
1000302,38.67938112,0.00787378
1000304,196.3904204,0.04953839
1000305,113.8994763,0.02524829
1000306,213.8942135,0.04153765
1000308,99.74038188,0.02311869
1000309,136.232164,0.03284127
1000310,171.5853625,0.0423156
1000311,8.0212095,0.00101084
1000312,10.409802,0.0026454
1000313,48.42774975,0.01301886
1000314,107.3483586,0.02633359
1000315,14.25861838,0.00211433
1000316,34.97581675,0.00566605
1000318,49.270269,0.0097525
1000319,21.137019,0.00505117
1000322,71.8527705,0.01381748
1000323,73.074716,0.01700698
1000324,54.20414838,0.01283048
1000325,18.46890033,0.00266285
1000326,35.79303442,0.00507284
1000327,8.50313662,0.00251411
1000328,15.6329435,0.00390511
1000330,130.8347149,0.02915323
1000331,92.95605325,0.02190123
1000334,26.88564675,0.00647353
1000336,141.1507363,0.03043453
1000337,336.0069814,0.06293858
1000338,52.48804675,0.01021842
1000339,8.67884033,0.00221816
1000340,63.93622288,0.01251693
1000342,1493.728055,0.29513333
1000343,14.78569425,0.00186606
1000345,23.46945912,0.00409747
1000346,218.6117842,0.04753548
1000348,12.82021167,0.0035263
1000349,21.83909083,0.00316415
1000350,79.35966425,0.02054559
1000351,1.847494,0.00061583
1000352,273.8590471,0.06015148
1000353,103.0575371,0.02178526
1000354,7.24807825,0.00133151
1000355,22.92201425,0.00220148
1000356,107.385459,0.02036274
1000357,7.02767875,0.00143032
1000358,38.32040425,0.0064875
1000359,79.53648438,0.01343894
1000360,835.8817916,0.19673597
1000361,27.47304625,0.0057533
1000362,12.970953,0.00273471
1000363,95.1153535,0.02061885
1000364,8.79311012,0.00172938
1000365,90.93652675,0.02248081
1000366,103.1411313,0.01931262
1000367,105.4984335,0.01116148
1000368,240.5780618,0.02983294
1000369,29.6038563,0.00619743
1000370,49.019879,0.01033981
1000371,12.73865475,0.00310589
1000372,4.67064,0.00112183
1000373,102.4901709,0.02318658
1000374,53.98772225,0.01065506
1000375,88.376987,0.01710906
1000376,105.4981593,0.01873396
1000377,95.68375933,0.02340384
1000378,69.101495,0.01280927
1000379,46.85935325,0.0089779
1000380,336.5475878,0.08741765
1000381,61.98689183,0.01032379
1000382,30.47904186,0.00598298
1000383,15.06013458,0.00366428
1000384,4.9623705,0.00087654
1000385,495.4892331,0.1183263
1000386,564.7081829,0.11564161
1000387,78.7807985,0.01912339
1000388,17.26928775,0.0041268
1000389,10.7649635,0.00249342
1000390,69.87280025,0.01828551
1000391,17.49572125,0.00450624
1000392,69.66963071,0.01596426
1000393,95.334318,0.01891027
1000394,254.4563673,0.05870305
1000395,59.80039125,0.00714429
1000396,211.161807,0.03783311
1000397,33.0191385,0.00734782
1000398,30.30162175,0.00921105
1000399,30.96610375,0.00619457
1000400,22.09649733,0.00507499
1000401,44.48386155,0.00800102
1000402,46.578362,0.01200874
1000403,43.552773,0.00917161
1000404,136.1162108,0.03524748
1000405,75.597621,0.01738493
1000406,77.6419505,0.02008739
1000407,28.23849575,0.00593618
1000408,64.83962475,0.01050791
1000409,172.6127923,0.03537206
1000411,182.8439141,0.03455838
1000412,125.3598418,0.02261789
1000413,79.19501388,0.01712829
1000414,59.23256575,0.01268405
1000415,145.3855536,0.03577189
1000416,12.24777525,0.00325689
1000417,109.5753248,0.00311365
1000418,65.79778075,0.01485514
1000419,28.02039038,0.0070736
1000420,12.4577475,0.00269108
1000421,20.9519135,0.00477411
1000422,5.77109525,0.00094505
1000423,8.864285,0.00126309
1000424,7.594117,0.00178135
1000426,64.66130925,0.00660049
1000427,27.41279925,0.00741125
1000428,14.11744562,0.00221374
1000429,31.23814838,0.00576016
1000430,44.009355,0.01016656
1000431,6.575027,0.00203146
1000432,33.5151626,0.00498558
1000433,172.6796394,0.03101044
1000435,265.9849723,0.0522717
1000436,31.46486125,0.0043843
1000437,67.12695312,0.01680583
1000438,191.0253078,0.03827532
1000439,2.10811125,0.00042286
1000440,166.4100654,0.03387813
1000441,107.3366837,0.02372992
1000442,106.112457,0.02166685
1000444,91.6626525,0.01539131
1000445,44.89471212,0.01192189
1000446,119.7088314,0.02965419
1000447,293.0729051,0.06946008
1000448,43.9942855,0.00719239
1000449,95.23474217,0.0194242
1000450,1.8582395,0.0003099
1000451,406.7823298,0.09147654
1000452,272.8386633,0.06061711
1000454,68.12774654,0.01460705
1000455,33.38683912,0.00765538
1000456,125.2041463,0.03359101
1000457,12.0546845,0.00287129
1000458,284.4883177,0.06320287
1000459,20.5440565,0.00554243
1000460,7.7526305,0.00229892
1000462,295.4040138,0.06490934
1000463,2.914209,0.00051198
1000465,520.6908879,0.1468217
1000466,67.47718518,0.01676527
1000467,52.85383585,0.01228605
1000468,401.926888,0.10166293
1000469,520.4081515,0.13499125
1000470,982.6807933,0.28802744
1000471,477.5461736,0.07332826
1000472,139.9197816,0.02585382
1000473,181.421445,0.03362679
1000474,45.6537513,0.01064125
1000475,339.1569195,0.05780473
1000476,123.0748543,0.0350402
1000477,1056.729211,0.16719548
1000478,28.99359225,0.00568208
1000479,80.24412875,0.01818006
1000480,464.9658249,0.10292199
1000481,220.2236816,0.04729547
1000482,70.75632642,0.01530078
1000483,358.904439,0.10201073
1000484,71.1845255,0.02179969
1000485,457.4166821,0.13358606
1000487,170.5831321,0.03728395
1000488,250.0256109,0.05909726
1000491,572.1996526,0.15246722
1000492,392.2501298,0.10609462
1000493,502.9927275,0.13320478
1000494,335.0632685,0.09309323
1000495,272.6568461,0.07296349
1000496,132.8523122,0.036788
1000497,475.8058329,0.13680148
1000498,168.7621208,0.04484037
1000499,107.0845533,0.02612116
1000500,339.8530452,0.09209781
1000501,133.8727191,0.03667253
1000502,199.0339182,0.04424239
1000503,21.7682294,0.00655253
1000504,218.2927225,0.05121893
1000505,239.7000247,0.02573054
1000506,64.11811625,0.01655642
1000508,221.8451472,0.04571852
1000509,96.49821725,0.02163517
1000510,33.00050012,0.00576422
1000511,7.35289875,0.00102876
1000512,5.37016375,0.00089053
1000513,426.6045069,0.08736179
1000514,48.0574735,0.01233189
1000515,50.27457875,0.01294052
1000517,82.44202662,0.01795732
1000518,195.6625873,0.03604136
1000519,259.7898861,0.05799246
1000520,122.3434804,0.02415037
1000521,294.1037904,0.06125998
1000522,202.128623,0.03631925
1000523,28.73179767,0.00605774
1000524,0.95536225,0.00016678
1000525,15.75144425,0.00396843
1000526,65.48605075,0.01284734
1000527,0,0
1000528,7.475848,0.00125755
1000529,21.67275375,0.00456933
1000530,8.190651,0.00162361
1000531,255.2607788,0.04673378
1000532,47.00309175,0.00907474
1000533,155.1904902,0.02868025
1000534,397.0741129,0.08859322
1000535,14.216632,0.00326049
1000536,17.3071705,0.0033606
1000537,44.462427,0.01180048
1000539,26.4867165,0.00655021
1000540,218.9908974,0.0504284
1000541,117.597228,0.02050489
1000542,28.88742,0.00667388
1000543,91.629844,0.01952979
1000544,37.569722,0.00826335
1000545,47.29314825,0.01011426
1000547,106.2140208,0.02604046
1000549,67.41436033,0.01400496
1000550,23.51021775,0.00581958
1000551,157.5692984,0.02841868
1000552,10.8492535,0.00261406
1000553,15.590921,0.00434434
1000554,27.31146989,0.00732977
1000556,54.6454725,0.01326514
1000557,34.79793288,0.00906653
1000558,11.27911533,0.00281201
1000559,217.6329289,0.04722615
1000560,31.4726349,0.00628087
1000561,87.14024775,0.02067221
1000562,9.11151,0.00231514
1000563,60.39251225,0.01590904
1000564,50.74415262,0.01038072
1000566,260.3386817,0.05516152
1000567,45.82358525,0.01065717
1000569,70.59796718,0.01408834
1000570,49.323257,0.01370072
1000571,10.12985725,0.00249123
1000573,161.5830244,0.03832247
1000574,107.412337,0.01924959
1000575,156.4008954,0.02360366
1000576,90.82268412,0.012429
1000577,113.732395,0.03006546
1000578,148.3595979,0.03787879
1000579,290.8319858,0.07668991
1000580,143.4452605,0.03392946
1000582,79.15889075,0.0219186
1000583,41.16759225,0.01029873
1000584,0,0
1000585,147.3342511,0.03011947
1000586,59.305182,0.01412201
1000587,87.30055683,0.01905738
1000588,4.332802,0.00078025
1000589,170.4885743,0.02865214
1000590,11.4480355,0.002258
1000591,9.87783714,0.00167643
1000592,28.57889138,0.00496742
1000593,13.71545075,0.00360832
1000594,125.5553031,0.02645438
1000595,56.650265,0.01447154
1000596,123.6880639,0.02597978
1000597,699.623347,0.15589677
1000598,59.61915475,0.01482175
1000599,43.05107325,0.011634
1000600,113.8844182,0.0242808
1000601,59.63327775,0.01707644
1000603,45.08792342,0.01054094
1000604,0,0
1000605,16.21479386,0.00373997
1000606,28.97972338,0.006746
1000607,242.0709923,0.05804154
1000608,220.047557,0.05191744
1000609,19.99459625,0.00162919
1000610,0,0
1000611,91.34289325,0.02374569
1000612,10.9671745,0.00219663
1000613,197.2543,0.04237386
1000614,190.6873185,0.03945358
1000615,96.54908333,0.02641453
1000616,256.784874,0.06114734
1000618,49.963257,0.01177064
1000619,30.44054212,0.00649036
1000620,214.1432909,0.05218588
1000621,228.6323613,0.04728934
1000622,14.44960525,0.00246792
1000623,3.8448845,0.00108715
1000625,99.9875145,0.02662103
1000626,3.61553925,0.00055483
1000628,21.13015025,0.00577594
1000630,7.8254605,0.00197189
1000631,0,0
1000632,33.85427911,0.00743253
1000633,200.7101879,0.03633094
1000634,46.794972,0.01199459
1000636,1.41149875,0.00011736
1000637,311.1113713,0.07614117
1000639,154.5407643,0.03649612
1000640,29.30108025,0.00490081
1000641,39.10316388,0.00867922
1000642,11.38445742,0.00227527
1000643,155.7996728,0.03504106
1000644,691.9517566,0.16160207
1000645,146.6805295,0.03687701
1000646,50.37844988,0.01031323
1000648,36.49044158,0.00873233
1000650,100.4423779,0.01911431
1000652,17.311538,0.00378348
1000653,70.90544367,0.01408065
1000654,46.659089,0.01095683
1000655,29.29408171,0.0067437
1000657,34.0721996,0.00687311
1000658,16.208593,0.00321067
1000659,0.083414,0.000027
1000660,77.3153865,0.01791749
1000661,33.87437462,0.00585744
1000662,8.703427,0.00210623
1000663,109.750072,0.02912103
1000664,72.35415262,0.01552644
1000666,27.2450685,0.00219322
1000668,8.009406,0.00185983
1000669,13.72489525,0.00312385
1000670,47.95167038,0.00924833
1000671,83.6307735,0.01679401
1000672,20.90151775,0.0042467
1000673,82.0371005,0.01561407
1000674,73.7172125,0.01615116
1000675,79.6864035,0.01701367
1000676,30.08480562,0.0041582
1000677,17.24427,0.00235685
1000679,269.5918321,0.03904754
1000680,10.16549625,0.00172521
1000682,66.57362512,0.01197877
1000683,0,0
1000684,321.52346,0.10130563
1000685,15.5681,0.00438461
1000686,59.80908425,0.00992038
1000687,128.5677693,0.03042034
1000688,273.6993664,0.05477321
1000689,315.4604888,0.07211789
1000690,66.8347795,0.01610667
1000691,125.0243885,0.0254064
1000693,280.3746503,0.06657144
1000694,9.21432225,0.00203292
1000695,26.23114425,0.00566371
1000697,1.037685,0.00018293
1000698,946.6244878,0.1874242
1000700,8.32881675,0.00175777
1000702,19.652698,0.00536669
1000703,241.349903,0.05356832
1000704,133.1489983,0.02816159
1000705,282.7381683,0.06216508
1000706,100.0218585,0.02674867
1000707,75.09540912,0.01786378
1000708,22.66158975,0.00579763
1000709,658.3895008,0.065563
1000710,223.1736382,0.05306226
1000711,41.63118167,0.00676244
1000712,275.5212713,0.05813817
1000713,22.0494555,0.00449611
1000719,357.2563037,0.06900341
1000720,67.95746088,0.01592074
1000722,4.817178,0.0012479
1000723,18.11899725,0.00402186
1000724,37.36561425,0.00906217
1000726,101.4143141,0.02562647
1000727,39.90029075,0.00841701
1000728,107.1207324,0.02458073
1000729,81.593623,0.020915
1000730,11.5881515,0.00308859
1000731,89.2367105,0.02012545
1000732,159.2721805,0.03611355
1000733,149.5119163,0.03892276
1000734,13.004828,0.00318573
1000735,56.01708825,0.01541679
1000738,150.7844891,0.03789882
1000739,253.9595204,0.06114366
1000740,254.0601346,0.05202092
1000741,55.6993505,0.01004548
1000742,37.89501875,0.00984972
1000743,56.89116738,0.0146653
1000744,116.9285838,0.02428484
1000745,136.0677669,0.0355043
1000746,44.3569755,0.00888001
1000747,57.22245125,0.01524506
1000748,15.21220688,0.00331599
1000749,11.1123315,0.00300579
1000753,75.040479,0.01922051
1000754,12.83615925,0.00320412
1000755,115.1833516,0.02734216
1000756,102.1107838,0.02499445
1000757,67.387751,0.01667043
1000758,58.086852,0.0140336
1000759,83.52589412,0.020709
1000760,242.7822478,0.05405094
1000761,393.1335976,0.08756824
1000763,12.3195975,0.00301873
1000764,15.2340985,0.00258844
1000765,25.896933,0.00576892
1000766,76.41672533,0.0189251
1000768,198.898302,0.04658747
1000769,45.22960986,0.01129924
1000770,0,0
1000771,85.8105155,0.02030111
1000772,45.75297478,0.01218108
1000773,124.8604746,0.03191193
1000774,118.4305735,0.02715038
1000775,123.0071621,0.02377521
1000777,22.84995188,0.00508288
1000778,641.6750478,0.1046483
1000779,124.2291431,0.03096378
1000780,57.08950845,0.00892489
1000781,444.1112048,0.12759224
1000782,26.27316875,0.00506879
1000783,142.5453626,0.02842717
1000785,43.70490586,0.01072509
1000786,3.0876925,0.00093032
1000788,80.69031114,0.02072955
1000790,110.8604909,0.01985494
1000791,19.71192225,0.00376445
1000792,53.0162925,0.01497881
1000793,65.47655725,0.01182084
1000795,83.052791,0.02029548
1000796,261.0944369,0.05395736
1000797,14.10664662,0.00223922
1000798,0.57532933,0.00011355
1000799,95.92524675,0.02734553
1000800,64.78552392,0.01741127
1000801,126.6983158,0.02653115
1000802,125.1616823,0.02462428
1000803,27.29170175,0.00612269
1000804,53.60271288,0.0134528
1000806,121.9387323,0.03359069
1000807,33.655514,0.00659639
1000809,193.3768442,0.0436188
1000812,70.12676033,0.01185188
1000813,65.43444275,0.01725173
1000814,50.40843125,0.01428297
1000815,104.6292459,0.03134035
1000816,43.76913567,0.01233295
1000817,87.0956485,0.01517669
1000818,24.63208825,0.00526019
1000820,107.8287111,0.02576262
1000821,82.3179115,0.02165197
1000823,109.5168111,0.02248731
1000825,107.998462,0.02527181
1000826,7.8061015,0.00162714
1000827,178.8096714,0.04275245
1000828,71.27138475,0.01570538
1000829,111.0219094,0.0211186
1000830,77.03582029,0.01991518
1000831,18.655413,0.00410732
1000833,5.640633,0.00123896
1000834,435.8471972,0.12130616
1000835,53.89445675,0.01413269
1000836,45.5337135,0.01324205
1000837,263.9132229,0.07171831
1000838,118.838316,0.03231163
1000839,586.8018967,0.14524366
1000844,383.4146726,0.07403734
1000845,308.6009543,0.05899807
1000846,415.5761638,0.07222206
1000847,383.4976644,0.07929709
1000848,235.8729664,0.03837528
1000849,478.3991966,0.10672977
1000850,344.9413083,0.07521927
1000851,247.820591,0.05400694
1000852,703.89917,0.11181334
1000853,56.18278612,0.01301478
1000854,40.06906255,0.00904601
1000855,936.7342536,0.17669426
1000856,138.417409,0.0350231
1000857,79.31946012,0.01802646
1000858,235.8199731,0.06024743
1000859,425.7178961,0.09318016
1000860,216.7007331,0.0479459
1000861,299.3888703,0.04925055
1000862,47.91722943,0.01117985
1000863,367.7536173,0.05937487
1000864,301.9799275,0.0630914
1000865,215.2709466,0.04487073
1000866,1328.452987,0.22626801
1000867,484.7736368,0.10544795
1000868,691.2931708,0.15559058
1000869,2.430984,0.00033436
1000870,344.5575936,0.07114679
1000871,550.1961894,0.10906222
1000872,128.7135076,0.03383223
1000873,341.8645518,0.0531321
1000875,145.2957198,0.02478651
1000876,67.31743225,0.01394257
1000877,75.90102075,0.02104347
1000878,42.26469714,0.01033797
1000879,80.03476625,0.02180935
1000880,93.52591862,0.01723286
1000881,130.1325105,0.0256687
1000882,213.4475892,0.02397962
1000883,157.6733721,0.0286467
1000884,102.0563543,0.02388067
1000885,162.0527126,0.02945833
1000886,77.43977325,0.01800523
1000887,204.4951626,0.04353549
1000888,95.169097,0.0171124
1000889,28.8282865,0.00568558
1000890,128.421041,0.01902747
1000891,34.34667962,0.0062752
1000892,314.2847776,0.05351019
1000893,10.30337888,0.00197158
1000894,72.04729391,0.01392325
1000895,205.5616526,0.04105653
1000896,117.5357159,0.02264397
1000897,0,0
1000898,176.2515386,0.03893676
1000899,239.0403032,0.06459693
1000900,1509.697108,0.27507873
1000901,354.9123029,0.0670812
1000902,295.4457914,0.04405835
1000903,54.61824543,0.01330696
1000904,157.3756699,0.02959094
1000905,354.8975837,0.09609847
1000906,137.8517367,0.03172214
1000907,193.1590579,0.03851487
1000908,82.38045975,0.01709662
1000909,3.25996433,0.00086544
1000910,159.8132248,0.03154711
1000911,260.883809,0.03981186
1000912,5.5760245,0.00095499
1000913,448.9284672,0.09951609
1000914,169.8893556,0.03892447
1000915,55.709732,0.01605206
1000916,132.6286473,0.02682521
1000917,206.4338283,0.0487388
1000918,51.2751095,0.00966787
1000919,165.248823,0.03182733
1000920,57.73237493,0.01038576
1000921,17.106114,0.00325174
1000922,44.43736964,0.00847875
1000923,42.709469,0.00854464
1000924,231.299877,0.05082209
1000925,208.4170104,0.03506212
1000926,130.5471323,0.02828495
1000927,296.5676551,0.06101798
1000928,73.68056933,0.01429388
1000929,415.199087,0.095423
1000930,473.8330433,0.08162231
1000931,246.9781965,0.04978637
1000932,349.1753369,0.0752653
1000933,147.8040191,0.03526212
1000934,82.02617542,0.01669266
1000935,884.0697635,0.16076703
1000936,363.2411148,0.08017206
1000937,392.9807593,0.09064743
1000938,69.608531,0.01831816
1000939,90.50097973,0.01802509
1000940,350.3528146,0.05916414
1000941,259.7910898,0.05124538
1000942,20.87886533,0.00429516
1000943,275.6840418,0.0599885
1000944,145.3208246,0.03432811
1000945,148.3265038,0.034216
1000946,95.35516442,0.02300858
1000947,202.0123505,0.05255331
1000948,52.10588425,0.00927893
1000949,46.40847075,0.00902191
1000950,33.96966875,0.00864034
1000951,265.9899949,0.07100265
1000952,84.271607,0.01620363
1000953,108.3372964,0.02919822
1000954,404.2274633,0.10205793
1000955,48.27542686,0.00826308
1000956,96.31703575,0.02123662
1000957,150.962189,0.0358862
1000958,217.8764575,0.04956417
1000959,240.9057943,0.05619771
1000960,58.94619342,0.01097819
1000961,347.3934949,0.06907558
1000962,478.4455598,0.09466022
1000963,200.3153374,0.04678865
1000964,265.6321563,0.05704248
1000965,86.7350762,0.01977308
1000966,6.045063,0.00121401
1000967,295.905504,0.04677119
1000968,177.0750764,0.03945304
1000969,130.6875645,0.03185499
1000970,1.3032855,0.00019392
1000971,16.023218,0.00071821
1000972,92.23522675,0.02420227
1000973,40.3033175,0.0098644
1000974,74.25564858,0.01398135
1000975,15,0.0038136
1000976,23.22859691,0.00436981
1000977,194.3967538,0.03759861
1000978,82.51466938,0.01754722
1000979,200.6297099,0.04020407
1000980,209.1110468,0.03961455
1000981,284.3471097,0.06273718
1000982,50.65013462,0.01156151
1000983,190.0779832,0.04079433
1000984,115.8335089,0.02943543
1000985,51.60878612,0.01258607
1000986,40.86280512,0.00945143
1000987,136.6453029,0.03162593
1000988,62.32394307,0.01297792
1000989,107.8152295,0.02592248
1000990,41.41478625,0.00601732
1000991,87.52417425,0.01570405
1000992,25.63814875,0.0054747
1000993,293.6200672,0.05371305
1000994,22.5696715,0.00563149
1000995,5.723667,0.00077705
1000996,25.296501,0.00497646
1000997,31.40529583,0.0038237
1000998,53.42966255,0.01126768
1000999,85.47069,0.02261256
1001000,29.32903292,0.00587947
1001001,69.8763155,0.01509598
1001002,69.15110892,0.01287889
1001003,45.93189038,0.00819263
1001004,34.82006088,0.00752488
1001005,27.9200515,0.0044681
1001006,137.9719943,0.02831043
1001007,69.28747938,0.01568016
1001008,81.91263022,0.02168076
1001009,8.6946445,0.0009611
1001010,26.258144,0.00542126
1001011,857.8758091,0.18533449
1001012,89.1301604,0.01246225
