neighbor_code,분기당_매출_금액,2340대_매출금액
1000235,55.14867442,0.00942858
1000236,14.13891025,0.00329434
1000237,84.2697637,0.01970004
1000238,18.6611675,0.00430116
1000239,30.76696517,0.008125
1000242,91.63813075,0.02565578
1000243,169.6079468,0.04534191
1000244,25.17005325,0.00692023
1000245,104.441114,0.0228611
1000247,75.12756875,0.01788241
1000249,276.3064639,0.06063278
1000252,316.8284742,0.07576504
1000253,66.84949675,0.00692
1000254,594.0087399,0.11976374
1000255,5.84535857,0.00157612
1000256,218.8739934,0.05148814
1000257,129.3702555,0.03182881
1000258,185.717567,0.04210965
1000259,144.6857395,0.03906625
1000260,31.42741275,0.00671199
1000261,31.346525,0.0053996
1000263,62.2619415,0.0177487
1000264,36.03384086,0.00743067
1000265,0.779271,0.00012003
1000268,112.4266,0.0286676
1000269,169.1294619,0.03682395
1000270,38.18668694,0.01007039
1000271,14.62122162,0.00310907
1000272,389.7652615,0.1071266
1000273,55.983279,0.01532509
1000274,23.427601,0.00613006
1000276,76.00570638,0.01878242
1000277,395.0212072,0.10580612
1000278,67.4912105,0.01694213
1000279,35.50561025,0.00942065
1000280,26.06023838,0.00770941
1000281,21.87912,0.00517109
1000282,77.22096683,0.01185308
1000284,75.13339225,0.01930485
1000285,134.0236505,0.03258675
1000286,213.2939638,0.05642301
1000287,22.72830173,0.00420177
1000288,175.0320217,0.04133036
1000289,100.9604263,0.02317362
1000290,189.0041478,0.04422374
1000291,438.8792378,0.10188254
1000292,793.477032,0.19528806
1000293,103.5866993,0.02384696
1000294,0,0
1000295,76.29665487,0.01788079
1000297,66.09001,0.01363888
1000298,127.5269537,0.01857997
1000299,89.90672142,0.02093096
1000300,332.2172633,0.07151497
1000301,53.9816055,0.01276007
1000302,116.6545203,0.02628163
1000304,229.7885306,0.05259016
1000305,96.04372425,0.023098
1000306,159.9276188,0.03090603
1000308,91.65991592,0.02132415
1000309,241.3204659,0.06041538
1000310,151.7317583,0.03781871
1000311,19.3265835,0.00475748
1000312,8.07552925,0.00178841
1000313,61.14139025,0.01678841
1000314,219.0365116,0.04675382
1000315,16.803756,0.00375684
1000316,49.24564475,0.00965076
1000317,6.66274725,0.0016408
1000318,63.0264435,0.01659771
1000319,28.57693475,0.00744498
1000320,8.0416685,0.00210704
1000322,123.6603618,0.024526
1000323,69.167144,0.01665509
1000324,77.00264838,0.01851313
1000325,23.33291175,0.0049481
1000326,26.19521025,0.00520875
1000327,24.04490825,0.00603918
1000328,25.26798925,0.00667605
1000329,31.246154,0.00653165
1000330,180.6358761,0.04222622
1000331,50.85038625,0.01331757
1000333,5.5099055,0.00142131
1000334,67.40168162,0.0075428
1000335,2.4107085,0.0006381
1000336,63.7831735,0.01421782
1000337,243.6927448,0.05006895
1000338,32.3258825,0.00805312
1000339,14.16883188,0.00336606
1000340,62.31961825,0.01455988
1000342,215.3193404,0.03777899
1000343,29.68827438,0.00528272
1000345,25.871092,0.00538521
1000346,176.1495509,0.04246698
1000347,4.523308,0.00109425
1000348,6.4020345,0.00191137
1000349,113.0276868,0.0235075
1000350,7.7337615,0.00158259
1000351,199.9288433,0.05556763
1000352,314.5045698,0.07575265
1000353,95.78776,0.02090544
1000354,8.28476,0.00212336
1000355,6.4375302,0.0009214
1000356,104.1818193,0.02495057
1000357,21.7812675,0.00530249
1000358,43.480099,0.00948511
1000359,246.7462564,0.03504468
1000360,632.7608602,0.14742228
1000361,47.1523995,0.01149731
1000362,26.27608233,0.0065165
1000363,54.8203485,0.01027433
1000364,8.8842338,0.00172323
1000365,54.91692188,0.01293473
1000366,91.40957208,0.02071339
1000367,37.7585465,0.00584547
1000368,237.0126453,0.04287137
1000369,27.513583,0.00615608
1000370,58.21742608,0.01046275
1000371,20.50377575,0.00504273
1000372,6.87431575,0.00146858
1000373,255.1262029,0.0591787
1000374,54.1219405,0.01032682
1000375,110.0873874,0.02469206
1000376,105.0021038,0.02249485
1000377,117.1547456,0.02772298
1000378,43.25209975,0.01089324
1000379,66.5647065,0.01354521
1000380,325.2112473,0.07777076
1000381,103.6135504,0.01927488
1000382,43.27092356,0.00849352
1000383,109.2081709,0.02261277
1000384,17.13397462,0.00404673
1000385,377.2647141,0.08547747
1000386,352.6624201,0.07747532
1000387,78.02759664,0.01994507
1000388,56.06577875,0.01470235
1000389,12.08399425,0.0031574
1000390,63.63064492,0.01470378
1000391,26.5917165,0.00552767
1000392,69.08875875,0.01724354
1000393,108.2201061,0.02444822
1000394,130.5514482,0.0289945
1000395,42.84210275,0.00727105
1000396,106.4696044,0.02223501
1000397,60.18607575,0.01290509
1000398,8.091287,0.00249339
1000399,63.41403175,0.01504403
1000400,28.43226025,0.00695798
1000401,46.55471188,0.01094051
1000402,18.79634286,0.0041966
1000403,59.91519812,0.01314604
1000404,134.0067339,0.03856848
1000405,146.9616145,0.04000572
1000406,78.63827288,0.02068128
1000407,76.94554912,0.0173127
1000408,62.65815091,0.01162423
1000409,142.4316488,0.0321667
1000410,10.73645862,0.00196886
1000411,169.5458965,0.03404727
1000412,98.10677075,0.01998143
1000413,85.989816,0.01628558
1000414,0.877001,0
1000415,157.0151479,0.03956125
1000416,34.92688562,0.00926839
1000417,27.25553936,0.00286776
1000418,144.3543528,0.03623701
1000419,104.366562,0.0187097
1000420,4.04959725,0.00047563
1000421,32.508623,0.0078855
1000422,27.79521588,0.00437262
1000423,36.15805175,0.00897884
1000424,7.44920225,0.00185031
1000425,30.522818,0.00861019
1000426,51.27831675,0.01164064
1000427,5.06492975,0.00119209
1000428,60.10923638,0.00870225
1000429,38.40214562,0.00854367
1000430,48.26523731,0.0125378
1000431,12.5038375,0.00355991
1000432,26.85944725,0.00360794
1000433,173.5054081,0.03569155
1000434,0.46715,0.0001489
1000435,223.6593052,0.04813629
1000436,31.33151,0.00704613
1000437,132.3227696,0.03280306
1000438,263.7149185,0.06200814
1000439,399.9242198,0.06452021
1000440,173.1993934,0.04094601
1000441,48.1964235,0.01100573
1000442,88.7666765,0.01929801
1000444,24.23810112,0.00453877
1000445,113.215744,0.0317308
1000446,269.577112,0.06304492
1000447,398.9869313,0.09745114
1000448,75.32229688,0.01607804
1000449,114.5281915,0.02631304
1000450,71.7618115,0.01937268
1000451,342.8658222,0.06684084
1000452,431.4969207,0.07643111
1000454,91.61531519,0.02185265
1000455,75.44370688,0.02005466
1000456,61.5095885,0.01552516
1000457,33.904911,0.00827738
1000458,249.6842193,0.05974221
1000459,36.434956,0.00967739
1000460,80.90785562,0.0160738
1000461,1.8250605,0.00045583
1000462,189.7097401,0.03714895
1000463,7.19992525,0.00201373
1000464,8.505066,0.00158823
1000465,253.5027196,0.06557759
1000466,150.3981598,0.03803443
1000467,229.6707581,0.04756115
1000468,478.2813618,0.11443003
1000469,886.6284025,0.23020224
1000470,927.4682916,0.26071138
1000471,418.5149146,0.06424733
1000472,126.2815696,0.02289173
1000473,218.719774,0.04283195
1000474,107.1930602,0.03006478
1000475,269.9608713,0.06060865
1000476,103.3268715,0.03046468
1000477,930.2510306,0.17106693
1000478,12.88872162,0.00264798
1000479,59.79660775,0.01551678
1000480,271.3299959,0.05707223
1000481,194.527511,0.04919106
1000482,40.43395073,0.00946256
1000483,406.5188862,0.11190548
1000484,88.16692175,0.02295048
1000485,357.1788624,0.09799724
1000487,146.8063529,0.03349348
1000488,288.5458578,0.07135161
1000489,4.687639,0.00103027
1000490,43.7881934,0.00741769
1000491,280.7721667,0.07342973
1000492,229.2018674,0.0560584
1000493,302.0937489,0.07373773
1000494,555.9544253,0.15514315
1000495,672.2131284,0.19053137
1000496,226.28681,0.06144692
1000497,317.4508019,0.07967153
1000498,133.2139889,0.03215305
1000499,109.4824023,0.0273606
1000500,488.7445012,0.12476887
1000501,77.39285022,0.0210344
1000502,182.6742864,0.04294167
1000503,112.446309,0.0198174
1000504,426.9055289,0.0989984
1000505,231.1450313,0.03929973
1000506,89.09832118,0.01668667
1000508,198.296843,0.0448685
1000509,70.69198314,0.01587817
1000510,28.54582467,0.00616556
1000511,14.69253638,0.00425003
1000512,23.43745125,0.0060008
1000513,205.9127783,0.04169343
1000514,28.03740425,0.00751991
1000515,45.95949788,0.01296983
1000517,109.8242614,0.02307451
1000518,206.3622244,0.04278739
1000519,254.5588423,0.0549877
1000520,211.5391021,0.04105183
1000521,242.8627956,0.05510083
1000522,216.5413011,0.04299615
1000523,59.99819258,0.01317466
1000524,17.498419,0.00426504
1000525,37.320808,0.01020517
1000526,51.927824,0.01144189
1000527,9.73159188,0.00232798
1000528,22.33320275,0.00206576
1000529,24.18195312,0.00573012
1000530,13.8857415,0.00299475
1000531,147.2237069,0.03140487
1000532,138.4651013,0.01428403
1000533,179.5276441,0.03726865
1000534,221.3078028,0.04387337
1000535,48.10555025,0.01331954
1000536,3.11196275,0.00019868
1000537,23.86206138,0.00655914
1000539,103.5767643,0.02813688
1000540,102.3914375,0.02249072
1000541,76.209277,0.01367763
1000542,61.17571038,0.0156146
1000543,133.1260744,0.02657341
1000544,84.12098575,0.01732181
1000545,85.70275988,0.02154537
1000547,147.3764539,0.03283678
1000549,97.87837492,0.02282034
1000550,29.47488475,0.00829794
1000551,202.641014,0.04473109
1000552,16.94787075,0.00412719
1000553,25.19365425,0.00678439
1000554,26.63997958,0.00726176
1000556,74.6912315,0.01873714
1000557,47.45758612,0.01342169
1000558,8.9415405,0.00225866
1000559,341.1504057,0.08085375
1000560,68.83737342,0.01657742
1000561,121.6720702,0.02424817
1000562,29.961105,0.00740898
1000563,96.24466225,0.02571171
1000564,87.00370312,0.01703834
1000565,12.90943133,0.00339544
1000566,228.3442129,0.05613616
1000567,46.689795,0.01243617
1000568,44.80673175,0.01079097
1000569,70.88801017,0.01815384
1000570,100.0623358,0.03088819
1000571,38.43716625,0.00999679
1000573,126.5625483,0.03484725
1000574,235.9238498,0.04552827
1000575,188.5091186,0.03874802
1000576,128.6592311,0.011867
1000577,150.0475096,0.03254757
1000578,112.2516743,0.02430744
1000579,194.6862913,0.04555151
1000580,33.38569767,0.0083988
1000582,56.54835418,0.01534907
1000583,32.66037812,0.00804354
1000584,14.98644375,0.0039922
1000585,192.7908311,0.04194754
1000586,76.17366275,0.01805968
1000587,129.7362632,0.02642114
1000588,32.08089225,0.0078742
1000589,171.1294726,0.0319443
1000590,42.05930175,0.00902684
1000591,64.55846425,0.01610218
1000592,53.18361558,0.01314658
1000593,25.877917,0.00597149
1000594,293.0344286,0.06857564
1000595,51.2457395,0.01155472
1000596,171.513936,0.04273019
1000597,399.8102794,0.09126271
1000598,49.04621738,0.01188355
1000599,49.289989,0.0136264
1000600,96.64026242,0.02437188
1000603,56.43916058,0.01493111
1000604,97.07339467,0.02288199
1000605,56.7197045,0.01489987
1000606,67.0435975,0.01691801
1000607,324.555296,0.0753503
1000608,159.26503,0.03776305
1000609,12.4929095,0.00296515
1000610,16.67337475,0.00411036
1000611,125.9362366,0.02503712
1000612,38.65474125,0.01044572
1000613,124.6797338,0.03057072
1000614,226.4205378,0.05134873
1000615,105.4612706,0.02773358
1000616,210.6105521,0.0494781
1000617,24.15284525,0.00608213
1000618,72.94693625,0.01676541
1000619,34.339554,0.00816612
1000620,172.9468225,0.04188516
1000621,52.856239,0.01330931
1000622,14.07927217,0.00296134
1000623,3.10877775,0.00068736
1000624,7.42823575,0.00205475
1000625,120.7583336,0.03088946
1000626,6.822784,0.00168594
1000627,0,0
1000628,5.4576515,0.00086296
1000630,11.0404535,0.0018648
1000631,16.54430925,0.00253534
1000632,13.43120708,0.00261073
1000633,200.8957996,0.04139811
1000634,59.1376075,0.01206469
1000635,5.0063425,0.0002859
1000636,4.99198725,0.00097356
1000637,255.21485,0.06859256
1000638,14.754717,0.00238365
1000639,460.9243863,0.11335704
1000640,27.03328925,0.00543839
1000641,51.74468962,0.01172693
1000642,48.95977017,0.01153134
1000643,141.0088723,0.03089033
1000644,891.8662865,0.18648502
1000645,81.04436675,0.02124336
1000646,82.73584638,0.02071922
1000647,0,0
1000648,52.31928638,0.01333335
1000650,101.1440669,0.02350963
1000652,26.49096775,0.00653735
1000653,118.5885943,0.0254824
1000654,12.4930355,0.00306578
1000655,41.01056608,0.00692986
1000656,15.44435325,0.00342158
1000657,27.5162495,0.00702371
1000658,21.46005725,0.00511224
1000659,3.92969062,0.00056078
1000660,171.6700743,0.0341641
1000661,47.66788162,0.01159749
1000662,7.3736715,0.00199331
1000663,60.89008443,0.01617767
1000664,65.9727685,0.01534027
1000666,45.55007425,0.0067755
1000667,2.8160275,0.0000022
1000668,21.9527085,0.00616737
1000669,18.359149,0.00523955
1000670,61.77713062,0.01417424
1000671,70.77829983,0.01563474
1000672,29.05603575,0.00656891
1000673,63.36016775,0.01383736
1000674,100.7209064,0.02153025
1000675,107.401365,0.02574342
1000676,28.2953805,0.00469161
1000677,11.135224,0.00241874
1000679,179.0850104,0.04091587
1000680,81.65926788,0.01892243
1000682,114.9708668,0.02445702
1000683,6,0.001396
1000684,12.327134,0.00379026
1000685,33.33976475,0.00768022
1000686,47.99257475,0.00555989
1000687,235.827754,0.05755711
1000688,253.2417764,0.05165405
1000689,173.935868,0.03674357
1000690,68.81543522,0.01537281
1000691,119.9296391,0.02474402
1000692,22.903646,0.00378361
1000693,331.8903903,0.07415213
1000694,9.25490575,0.00191744
1000695,46.005338,0.01091581
1000696,53.7266955,0.00949553
1000697,23.0154465,0.00617349
1000698,602.8942743,0.12690894
1000700,23.085288,0.00459869
1000702,79.34911975,0.01782168
1000703,221.9079789,0.05067012
1000704,44.90761025,0.01031887
1000705,157.1545553,0.03281417
1000706,16.008519,0.0040119
1000707,44.27633488,0.00843573
1000708,42.27836,0.00808721
1000709,377.4047388,0.04386506
1000710,207.0015281,0.04657345
1000711,34.66653325,0.00571677
1000712,339.9286809,0.07386615
1000713,36.982993,0.00735094
1000714,12.216569,0.00165883
1000715,6.893431,0.00165376
1000718,2.79166225,0.00074952
1000719,385.3294047,0.07833287
1000720,131.5161673,0.03060371
1000721,47.40509525,0.00972095
1000722,6.481325,0.00123176
1000723,139.9635373,0.03019456
1000724,132.9198619,0.02987918
1000726,136.7752908,0.01451156
1000727,25.62017125,0.00379443
1000728,78.56837031,0.01629166
1000729,84.917042,0.02348047
1000730,15.9018955,0.004556
1000731,127.6397891,0.02985205
1000732,198.4234164,0.04842083
1000733,39.34946388,0.00980643
1000734,17.898806,0.00520736
1000735,5.0411865,0.00156837
1000737,13.3128175,0.00271246
1000738,112.1541171,0.02883228
1000739,317.5193183,0.07448761
1000740,157.9281285,0.0341314
1000741,64.427235,0.01201058
1000742,16.1740954,0.00425259
1000743,109.4242445,0.02943058
1000744,100.8548669,0.02252811
1000745,172.1813869,0.04862578
1000746,96.74038417,0.02555116
1000747,54.5119635,0.01315336
1000748,24.40006738,0.00597596
1000749,4.80522475,0.00134587
1000750,59.131027,0.01256838
1000752,7.29940175,0.00161543
1000753,31.23772125,0.00861043
1000754,31.0761765,0.00763257
1000755,54.595337,0.01382972
1000756,34.81918275,0.00910286
1000757,102.174568,0.02764612
1000758,67.18286173,0.01819463
1000759,136.9489849,0.02874022
1000760,627.3729465,0.1634857
1000761,427.5522419,0.10128301
1000763,7.992122,0.0019733
1000764,100.4293284,0.02397168
1000765,48.02779189,0.01224906
1000766,43.22377862,0.0106467
1000767,12.3208865,0.00325929
1000768,126.2010347,0.03008225
1000769,129.8830415,0.03214857
1000770,4.516312,0.00096733
1000771,97.3087715,0.02750533
1000772,116.9913688,0.02701809
1000773,107.5684624,0.02264853
1000774,140.583788,0.0327311
1000775,100.1335107,0.02055009
1000776,136.3208835,0.03631782
1000777,73.84229085,0.01960676
1000778,410.1101035,0.07138989
1000779,366.8145829,0.09689269
1000780,295.3124846,0.07127048
1000781,918.1556125,0.25944371
1000782,41.77786725,0.01073601
1000783,169.0439671,0.03800929
1000785,77.25085475,0.02120376
1000786,10.59990675,0.00316167
1000788,109.7002313,0.02732225
1000789,8.15335083,0.00216321
1000790,113.2007117,0.02422158
1000791,45.81498125,0.01126535
1000792,86.98741586,0.02459005
1000793,74.2573055,0.0190291
1000794,76.515167,0.02239912
1000795,50.03023938,0.0075606
1000796,155.7940786,0.03490814
1000797,28.37266092,0.00606621
1000798,54.6784475,0.01506958
1000799,233.3122804,0.05767885
1000800,144.6590213,0.03909733
1000801,138.1632943,0.03158168
1000802,155.6081824,0.03716611
1000803,20.62979862,0.00542343
1000804,99.41253775,0.02664557
1000806,118.6227219,0.03481602
1000807,58.5096605,0.0127639
1000809,112.0179914,0.02557525
1000810,46.9972335,0.01353229
1000812,58.37166583,0.01111505
1000813,58.82467325,0.01712081
1000814,32.89757738,0.00896742
1000815,118.1534595,0.03523832
1000816,28.3491305,0.00824507
1000817,96.55834308,0.02140984
1000818,25.49081438,0.00657683
1000820,201.2142516,0.04978339
1000821,110.4783205,0.03092394
1000823,96.76651442,0.02524996
1000824,10.704969,0.00216125
1000825,11.49747962,0.0031214
1000826,9.65685425,0.00268646
1000827,150.5879793,0.03603833
1000828,57.9569465,0.01253626
1000829,174.9381272,0.04490714
1000830,239.369951,0.06159989
1000831,36.69068212,0.00826347
1000832,0,0
1000833,12.33131425,0.00155625
1000834,265.6531542,0.06047786
1000835,33.97852525,0.00968615
1000836,37.16277988,0.00932915
1000837,285.6907488,0.08114413
1000838,106.5652873,0.02959351
1000839,877.2766763,0.23326936
1000842,16.37208825,0.00406885
1000844,299.2587048,0.05862107
1000845,89.79901475,0.01781507
1000846,335.3322081,0.0572128
1000847,377.5680338,0.07071752
1000848,380.9983489,0.07408776
1000849,891.3017216,0.19840897
1000850,362.6448318,0.08465285
1000851,226.921172,0.0514798
1000852,422.7970768,0.07133967
1000853,66.02946875,0.01444413
1000854,79.85887775,0.00892115
1000855,1147.430428,0.19411528
1000856,90.7301165,0.02372834
1000857,87.72494675,0.01847166
1000858,111.7672504,0.02413475
1000859,497.249327,0.09103593
1000860,192.4867926,0.04020842
1000861,271.8135367,0.04218507
1000862,38.30949275,0.00790736
1000863,268.5741031,0.04615991
1000864,374.3084278,0.07804837
1000865,192.2114533,0.04062527
1000866,1664.779796,0.27233531
1000867,261.9158675,0.04586973
1000868,166.9478495,0.04258791
1000869,13.350654,0.00330961
1000870,348.1616506,0.0703953
1000871,480.4800562,0.08724969
1000872,100.7761306,0.02089459
1000873,122.5291011,0.02345974
1000875,191.9535203,0.02530162
1000876,68.06201325,0.01632981
1000877,49.91401312,0.01244302
1000878,32.63898575,0.00766931
1000879,120.1499353,0.0340964
1000880,25.93097367,0.00559544
1000881,181.3959904,0.03634729
1000882,176.8645706,0.0212035
1000883,179.7239684,0.03616261
1000884,42.61293411,0.00956595
1000885,420.2279906,0.07987904
1000886,164.6811894,0.04401892
1000887,142.8619879,0.03225492
1000888,82.66688833,0.01628086
1000889,41.6710545,0.00821974
1000890,124.0441493,0.02294353
1000891,58.97015138,0.01149842
1000892,338.8906028,0.05825881
1000893,121.1397192,0.02608023
1000894,136.2323924,0.02143461
1000895,156.5537701,0.0328507
1000896,133.077585,0.02981955
1000897,79.98709675,0.01915055
1000898,156.4986857,0.0318154
1000899,266.4302709,0.07130839
1000900,1037.165894,0.18690829
1000901,477.6343734,0.08847807
1000902,437.6764046,0.09434726
1000903,33.090157,0.00743995
1000904,373.3774819,0.06498935
1000905,586.1816373,0.15008878
1000906,118.4703659,0.02270036
1000907,471.6631791,0.08648515
1000908,141.3457866,0.02493462
1000909,119.0605661,0.02607376
1000910,311.9635489,0.04127483
1000911,499.5815793,0.07435821
1000912,43.19829075,0.00473563
1000913,204.1298976,0.03972695
1000914,275.5792259,0.05923387
1000915,23.791245,0.00684387
1000916,156.3140914,0.02723582
1000917,224.8404398,0.04815344
1000918,117.584888,0.02384865
1000919,111.5193668,0.02049824
1000920,135.439179,0.02940064
1000921,47.4325812,0.0098589
1000922,126.1213906,0.02306274
1000923,135.2837035,0.03118452
1000924,270.6342703,0.04450649
1000925,338.2145421,0.0498707
1000926,115.9889216,0.02526062
1000927,670.7919155,0.1258797
1000928,197.836918,0.04321752
1000929,614.7477867,0.14873625
1000930,532.0217891,0.07916355
1000931,352.0813179,0.06672346
1000932,494.3794238,0.10426702
1000933,167.1437656,0.04007645
1000934,67.79351038,0.01324204
1000935,1477.312647,0.24991669
1000936,139.9744551,0.02406747
1000937,216.4166096,0.04728621
1000938,211.3814279,0.05826567
1000939,106.5704444,0.01986112
1000940,333.1130531,0.06919585
1000941,424.0510383,0.09598513
1000942,41.8481028,0.00954864
1000943,267.0009018,0.05436035
1000944,134.4900322,0.03160007
1000945,477.5546371,0.10226921
1000946,115.255655,0.0205915
1000947,113.9566499,0.02987948
1000948,83.90941575,0.01814162
1000949,71.83371125,0.01595859
